 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, hours
 Col. 6 - surface temperature, C
 Col. 7 - water skin temperature, C
 Col. 8 - water surface temperature, C
 Col. 9 - mean temperature of water coloumn, C
 Col. 10 - maximal temperature in the water coloumn, C
 Col. 11 - zero-dimensional model temperature, C
 Col. 12 - upper ice surface temperature, C
 Col. 13 - upper snow surface temperature, C
 Col. 14 - sensible heat flux,    W/m**2
 Col. 15 - latent heat flux,      W/m**2
 Col. 16 - downward heat flux at the upper lake surface, W/m**2
 Col. 17 - downward heat flux at the lake bottom, W/m**2
 Col. 18 - friction velocity at the surface (waterside), m/s
 Col. 19 - friction velocity at the bottom, m/s
 Col. 20 - wind work at the water surface, W/m**2
 Col. 21 - albedo of the lake-atmosphere interface, n/d
 Col. 22 - shortwave radiation penetrated below surface, W/m**2
 Col. 23 - significant wave height, m
 Col. 24 - bottom ice salinity, kg/kg
 Col. 25 - discharge in x direction, m**3/s
 Col. 26 - discharge in y direction, m**3/s
 Cols. 27... - top soil columns temperature, m
   2022      9     21   12.00      6312.00   0.10528E+02   0.00000E+00   0.10528E+02   0.10600E+02   0.10654E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.17413E+02   0.23279E+02  -0.86695E+02  -0.43385E+02   0.22041E-02   0.10360E-04   0.29667E-03       0.23     102.36     0.0000  0.00   0.38480E-01   0.84756E+00    10.5886    10.6055    10.6094    10.6135    10.6543
   2022      9     22   12.00      6336.00   0.10221E+02   0.00000E+00   0.10221E+02   0.10345E+02   0.10399E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.26046E+02   0.32330E+02  -0.94741E+02  -0.38107E+02   0.47348E-02   0.43553E-04   0.36709E-02       0.23      79.89     0.0000  0.00   0.58275E-01   0.79781E+01    10.3223    10.3552    10.3613    10.3653    10.3984
   2022      9     23   12.00      6360.00   0.99102E+01   0.00000E+00   0.99102E+01   0.10032E+02   0.10089E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.22232E+02   0.32532E+02  -0.94737E+02  -0.44777E+02   0.48766E-02   0.47238E-04   0.40000E-02       0.23      96.73     0.0000  0.00  -0.33058E-01   0.84084E+01    10.0108    10.0413    10.0477    10.0519    10.0887
   2022      9     24   12.00      6384.00   0.98788E+01   0.00000E+00   0.98788E+01   0.99641E+01   0.10027E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.14972E+02   0.23871E+02  -0.97067E+02  -0.54431E+02   0.22244E-02   0.12599E-04   0.54887E-03       0.23     128.67     0.0000  0.00  -0.29538E-01   0.22483E+01     9.9506     9.9698     9.9743     9.9793    10.0271
   2022      9     25   12.00      6408.00   0.98650E+01   0.00000E+00   0.98650E+01   0.99450E+01   0.10007E+02   0.00000E+00   0.00000E+00   0.11922E+00   0.16278E+02   0.23172E+02  -0.10864E+03  -0.53137E+02   0.13060E-02   0.56546E-05   0.29536E-04       0.23     124.62     0.0000  0.00   0.27415E-01  -0.14525E+00     9.9356     9.9489     9.9533     9.9581    10.0066
   2022      9     26   12.00      6432.00   0.95607E+01   0.00000E+00   0.95607E+01   0.96637E+01   0.97291E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.24037E+02   0.29075E+02  -0.12722E+03  -0.53957E+02   0.28641E-02   0.14642E-04   0.26907E-03       0.24     118.84     0.0000  0.00   0.10666E+00  -0.82750E+00     9.6454     9.6714     9.6773     9.6825     9.7291
   2022      9     27   12.00      6456.00   0.90133E+01   0.00000E+00   0.90133E+01   0.91832E+01   0.92572E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.31002E+02   0.41659E+02  -0.14281E+03  -0.56711E+02   0.42528E-02   0.23754E-04   0.19443E-02       0.24     116.93     0.0000  0.00   0.23432E+00  -0.15214E+01     9.1527     9.1976     9.2050     9.2112     9.2569
   2022      9     28   12.00      6480.00   0.84987E+01   0.00000E+00   0.84987E+01   0.86511E+01   0.87192E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.27106E+02   0.37259E+02  -0.11168E+03  -0.50373E+02   0.63838E-02   0.72368E-04   0.96453E-02       0.24      97.63     0.0000  0.00   0.54134E+00  -0.63916E+00     8.6248     8.6632     8.6716     8.6771     8.7181
   2022      9     29   12.00      6504.00   0.85112E+01   0.00000E+00   0.85112E+01   0.85635E+01   0.86087E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.12271E+02   0.13092E+02  -0.45650E+02  -0.33646E+02   0.53622E-02   0.48328E-04   0.55487E-02       0.24      66.76     0.0000  0.00   0.28644E+00  -0.48958E+01     8.5526     8.5672     8.5722     8.5759     8.6087
   2022      9     30   12.00      6528.00   0.86594E+01   0.00000E+00   0.86594E+01   0.87064E+01   0.87523E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.10551E+02   0.12414E+02  -0.43508E+02  -0.30587E+02   0.43930E-02   0.25465E-04   0.26687E-02       0.24      66.64     0.0000  0.00   0.13981E+00  -0.46468E+01     8.6948     8.7109     8.7147     8.7181     8.7523
   2022     10      1   12.00      6552.00   0.85798E+01   0.00000E+00   0.85798E+01   0.86950E+01   0.87591E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.18915E+02   0.28943E+02  -0.91326E+02  -0.45013E+02   0.51388E-02   0.32764E-04   0.39655E-02       0.24     101.40     0.0000  0.00   0.35064E+00   0.19233E+01     8.6729     8.7051     8.7116     8.7162     8.7588
   2022     10      2   12.00      6576.00   0.83293E+01   0.00000E+00   0.83293E+01   0.84661E+01   0.85349E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.23567E+02   0.35244E+02  -0.11389E+03  -0.51352E+02   0.58204E-02   0.56468E-04   0.65387E-02       0.24     111.61     0.0000  0.00   0.45064E+00   0.23555E+01     8.4406     8.4774     8.4860     8.4908     8.5342
   2022     10      3   12.00      6600.00   0.80550E+01   0.00000E+00   0.80550E+01   0.81716E+01   0.82325E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.19366E+02   0.28492E+02  -0.94268E+02  -0.44850E+02   0.64011E-02   0.72464E-04   0.92568E-02       0.24      92.23     0.0000  0.00   0.54779E+00   0.15436E+01     8.1499     8.1804     8.1891     8.1940     8.2317
   2022     10      4   12.00      6624.00   0.79653E+01   0.00000E+00   0.79653E+01   0.80569E+01   0.81191E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.13770E+02   0.16796E+02  -0.74940E+02  -0.43722E+02   0.51597E-02   0.34485E-04   0.42243E-02       0.25      95.41     0.0000  0.00   0.32507E+00  -0.25143E+01     8.0379     8.0647     8.0714     8.0758     8.1190
   2022     10      5   12.00      6648.00   0.79522E+01   0.00000E+00   0.79522E+01   0.80688E+01   0.81382E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.17232E+02   0.24802E+02  -0.94391E+02  -0.49129E+02   0.49919E-02   0.33428E-04   0.36339E-02       0.25     111.90     0.0000  0.00   0.26672E+00  -0.46549E+01     8.0463     8.0787     8.0859     8.0909     8.1380
   2022     10      6   12.00      6672.00   0.77216E+01   0.00000E+00   0.77216E+01   0.78584E+01   0.79300E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.21347E+02   0.27575E+02  -0.10455E+03  -0.46625E+02   0.48919E-02   0.30121E-04   0.32965E-02       0.25      98.56     0.0000  0.00   0.30582E+00   0.19462E+01     7.8310     7.8711     7.8786     7.8838     7.9297
   2022     10      7   12.00      6696.00   0.73230E+01   0.00000E+00   0.73230E+01   0.74664E+01   0.75316E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.22753E+02   0.21635E+02  -0.97273E+02  -0.37525E+02   0.45976E-02   0.33517E-04   0.31830E-02       0.25      66.24     0.0000  0.00   0.91910E-01   0.67876E+01     7.4380     7.4794     7.4880     7.4926     7.5313
   2022     10      8   12.00      6720.00   0.68841E+01   0.00000E+00   0.68841E+01   0.69932E+01   0.70587E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.15492E+02   0.17297E+02  -0.88178E+02  -0.37623E+02   0.23356E-02   0.11484E-04   0.66307E-03       0.25      63.61     0.0000  0.00   0.72332E-03   0.11053E+01     6.9733     7.0021     7.0081     7.0131     7.0586
   2022     10      9   12.00      6744.00   0.63599E+01   0.00000E+00   0.63599E+01   0.65257E+01   0.66152E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.28724E+02   0.27523E+02  -0.12450E+03  -0.49577E+02   0.37932E-02   0.14835E-04   0.11829E-02       0.25      89.49     0.0000  0.00   0.15691E+00  -0.21015E+01     6.4876     6.5431     6.5513     6.5580     6.6152
   2022     10     10   12.00      6768.00   0.57655E+01   0.00000E+00   0.57655E+01   0.59509E+01   0.60572E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.32011E+02   0.30986E+02  -0.13661E+03  -0.57564E+02   0.36614E-02   0.13278E-04   0.10686E-02       0.25     106.13     0.0000  0.00   0.14144E+00  -0.20718E+01     5.9074     5.9706     5.9801     5.9879     6.0572
   2022     10     11   12.00      6792.00   0.54261E+01   0.00000E+00   0.54261E+01   0.55561E+01   0.56598E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.21374E+02   0.20816E+02  -0.10527E+03  -0.55658E+02   0.20698E-02   0.62059E-05   0.31739E-03       0.25     106.19     0.0000  0.00   0.18140E-01  -0.21340E+00     5.5292     5.5673     5.5754     5.5832     5.6598
   2022     10     12   12.00      6816.00   0.52934E+01   0.00000E+00   0.52934E+01   0.54225E+01   0.55264E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.23289E+02   0.20749E+02  -0.90730E+02  -0.50921E+02   0.34693E-02   0.10312E-04   0.10700E-02       0.26      99.70     0.0000  0.00   0.56518E-01   0.40268E+01     5.3873     5.4372     5.4471     5.4543     5.5264
   2022     10     13   12.00      6840.00   0.51944E+01   0.00000E+00   0.51944E+01   0.53329E+01   0.54386E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.26632E+02   0.24389E+02  -0.10603E+03  -0.52376E+02   0.40342E-02   0.15216E-04   0.19124E-02       0.26     104.56     0.0000  0.00   0.20542E+00  -0.68235E+00     5.2963     5.3476     5.3589     5.3672     5.4385
   2022     10     14   12.00      6864.00   0.44857E+01   0.00000E+00   0.44857E+01   0.47047E+01   0.47981E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.48847E+02   0.49216E+02  -0.16862E+03  -0.57627E+02   0.75312E-02   0.14157E-03   0.18814E-01       0.26      95.61     0.0000  0.00   0.68580E+00  -0.71447E+01     4.6666     4.7202     4.7358     4.7476     4.7928
   2022     10     15   12.00      6888.00   0.32902E+01   0.00000E+00   0.32902E+01   0.35169E+01   0.35950E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.51216E+02   0.56363E+02  -0.16710E+03  -0.53985E+02   0.89496E-02   0.27160E-03   0.34472E-01       0.26      64.23     0.0000  0.00   0.93050E+00  -0.11199E+02     3.4842     3.5316     3.5446     3.5543     3.5851
   2022     10     16   12.00      6912.00   0.24324E+01   0.00000E+00   0.24324E+01   0.25810E+01   0.29445E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.31629E+02   0.32452E+02  -0.97575E+02  -0.40121E+02   0.65334E-02   0.69522E-04   0.11669E-01       0.26      42.36     0.0000  0.00   0.54247E+00  -0.20400E+01     2.5466     2.5877     2.6056     2.6411     2.9434
   2022     10     17   12.00      6936.00   0.22290E+01   0.00000E+00   0.22290E+01   0.23205E+01   0.31141E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.17831E+02   0.11938E+02  -0.54067E+02  -0.23497E+02   0.50687E-02   0.14655E-04   0.46975E-02       0.26      50.09     0.0000  0.00   0.30200E+00   0.61426E+01     2.2891     2.3142     2.3282     2.4458     3.1140
   2022     10     18   12.00      6960.00   0.21444E+01   0.00000E+00   0.21444E+01   0.23684E+01   0.55812E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.10923E+02   0.75628E+01  -0.49885E+02  -0.73810E+01   0.35909E-02   0.16195E-18   0.12606E-02       0.26      61.40     0.0000  0.00   0.14531E+00  -0.15153E+01     2.1895     2.2309     2.3811     3.4016     5.5812
   2022     10     19   12.00      6984.00   0.18951E+01   0.00000E+00   0.18951E+01   0.22652E+01   0.66863E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.12034E+02   0.11546E+02  -0.62051E+02  -0.22696E+02   0.43298E-02   0.39194E-07   0.32086E-02       0.26      54.77     0.0000  0.00   0.20291E+00   0.15030E+01     1.9633     2.0348     2.2104     4.1669     6.6856
   2022     10     20   12.00      7008.00   0.19968E+01   0.00000E+00   0.19968E+01   0.21041E+01   0.23588E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.12477E+02   0.10615E+02  -0.64929E+02  -0.68880E+02   0.68081E-02   0.12080E-03   0.14829E-01       0.27      50.43     0.0000  0.00   0.49284E-01   0.15760E+02     2.0800     2.1037     2.1164     2.1807     2.3586
   2022     10     21   12.00      7032.00   0.19834E+01   0.00000E+00   0.19834E+01   0.20697E+01   0.25241E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.80878E+01   0.33508E+01  -0.57744E+02  -0.33266E+02   0.58341E-02   0.71719E-04   0.93940E-02       0.27      65.35     0.0000  0.00  -0.21739E+00   0.11194E+02     2.0472     2.0682     2.0792     2.1419     2.5240
   2022     10     22   12.00      7056.00   0.17482E+01   0.00000E+00   0.17482E+01   0.20349E+01   0.51988E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.94397E+01   0.86532E+01  -0.66002E+02  -0.83079E+01   0.36243E-02   0.11350E-14   0.12681E-02       0.27      68.28     0.0000  0.00  -0.20127E-01   0.45823E+01     1.8151     1.8703     2.1201     3.1043     5.1988
   2022     10     23   12.00      7080.00   0.12438E+01   0.00000E+00   0.12438E+01   0.17582E+01   0.63412E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.13258E+02   0.10876E+02  -0.66941E+02  -0.62352E+01   0.42282E-02   0.13764E-21   0.22455E-02       0.27      46.69     0.0000  0.00   0.15646E+00   0.54257E+01     1.3235     1.3735     1.9609     3.9339     6.3412
   2022     10     24   12.00      7104.00   0.97818E+00   0.00000E+00   0.97818E+00   0.14536E+01   0.60258E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.11094E+02   0.74047E+01  -0.47797E+02  -0.27562E+02   0.61747E-02   0.28801E-07   0.97411E-02       0.27      32.03     0.0000  0.00   0.53768E+00   0.23538E+01     1.0335     1.0680     1.4215     4.0604     6.0257
   2022     10     25   12.00      7128.00   0.13593E+01   0.00000E+00   0.13593E+01   0.14303E+01   0.16848E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.13128E+02   0.90335E+01  -0.43757E+02  -0.67049E+02   0.10098E-01   0.33950E-03   0.60877E-01       0.27      37.13     0.0000  0.00   0.13329E+01   0.56646E+01     1.4155     1.4298     1.4370     1.4824     1.6838
   2022     10     26   12.00      7152.00   0.12812E+01   0.00000E+00   0.12812E+01   0.13800E+01   0.14515E+01   0.00000E+00   0.00000E+00   0.11922E+00   0.21831E+02   0.18542E+02  -0.71942E+02  -0.47149E+02   0.84338E-02   0.27106E-03   0.41346E-01       0.27      57.55     0.0000  0.00   0.53246E+00  -0.12196E+02     1.3645     1.3850     1.3930     1.4020     1.4489
   2022     10     27   12.00      7176.00   0.46492E+00   0.00000E+00   0.63918E+00   0.84224E+00   0.10553E+01   0.00000E+00  -0.17426E+00   0.11922E+00   0.44080E+02   0.37733E+02  -0.13510E+03  -0.46059E+02   0.88937E-02   0.28767E-03   0.45750E-01       0.31      71.86     0.0000  0.00   0.28204E+00  -0.22942E+02     0.7951     0.8505     0.8757     0.9264     1.0479
   2022     10     28   12.00      7200.00  -0.15783E+01   0.00000E+00  -0.23570E-03   0.13624E+00   0.32509E+01   0.00000E+00  -0.15780E+01   0.11922E+00   0.60612E+02   0.43968E+02  -0.17205E+03  -0.65146E+01   0.78349E-02   0.45565E-10   0.12745E-01       0.40      72.25     0.0000  0.00   0.44876E+00  -0.23704E+01     0.0279     0.0558     0.0757     1.0010     3.2509
   2022     10     29   12.00      7224.00  -0.30814E+01   0.00000E+00  -0.60588E-08   0.24442E+00   0.43069E+01   0.00000E+00  -0.30814E+01   0.11922E+00   0.52723E+02   0.37773E+02  -0.15851E+03  -0.16734E+02   0.66784E-02   0.35294E-20   0.38880E-02       0.40      64.26     0.0000  0.00   0.19867E+00  -0.19058E+01     0.0179     0.0362     0.1376     2.0284     4.3069
   2022     10     30   12.00      7248.00  -0.39608E+01   0.00000E+00  -0.62069E-08   0.41037E+00   0.43173E+01   0.00000E+00  -0.39608E+01   0.11922E+00   0.33924E+02   0.19911E+02  -0.12185E+03  -0.22408E+02   0.50127E-02   0.26709E-20   0.94948E-03       0.40      69.47     0.0000  0.00   0.29825E-01  -0.13340E+01     0.0210     0.0844     0.3622     2.9265     4.3173
   2022     10     31   12.00      7272.00  -0.46466E+01   0.00000E+00  -0.69399E-08   0.68417E+00   0.43066E+01   0.00000E+00  -0.46466E+01   0.11922E+00   0.26863E+02   0.18827E+02  -0.11371E+03  -0.24457E+02   0.54369E-02   0.81799E-26   0.97690E-04       0.40      71.28     0.0000  0.00  -0.30556E-02  -0.12619E+00     0.1454     0.2870     0.7057     3.6273     4.3066
   2022     11      1   12.00      7296.00  -0.64063E+01   0.00000E+00  -0.10380E-07   0.98682E+00   0.42617E+01   0.00000E+00  -0.64063E+01   0.11922E+00   0.40629E+02   0.32622E+02  -0.14127E+03  -0.20318E+02   0.14470E-01   0.36755E-29   0.60541E-13       0.40      55.69     0.0000  0.00   0.10128E-11   0.92463E-10     0.4122     0.4840     1.1105     4.0136     4.2617
   2022     11      2   12.00      7320.00  -0.69326E+01   0.00000E+00  -0.14261E-07   0.12187E+01   0.42257E+01   0.00000E+00  -0.69326E+01   0.11922E+00   0.41150E+02   0.28178E+02  -0.13734E+03  -0.16712E+02   0.15676E-01   0.45875E-44   0.81862E-30       0.40      41.12     0.0000  0.00   0.12970E-28   0.12277E-26     0.5736     0.6505     1.5874     4.1228     4.2257
   2022     11      3   12.00      7344.00  -0.72104E+01   0.00000E+00  -0.19165E-07   0.14072E+01   0.42088E+01   0.00000E+00  -0.72104E+01   0.11922E+00   0.21953E+02   0.30164E+02  -0.12013E+03  -0.16660E+02   0.14543E-01   0.18931E-59   0.29914E-46       0.40      42.43     0.0000  0.00   0.39472E-45   0.43281E-43     0.6866     0.7929     2.0709     4.1129     4.2088
   2022     11      4   12.00      7368.00  -0.63978E+01   0.00000E+00  -0.22552E-07   0.16181E+01   0.42368E+01   0.00000E+00  -0.63978E+01   0.11922E+00   0.88135E+01   0.11795E+02  -0.88625E+02  -0.18406E+02   0.10705E-01   0.38258E-75   0.14506E-62       0.40      52.44     0.0000  0.00   0.19056E-61   0.20998E-59     0.8220     0.9559     2.5659     4.1436     4.2368
   2022     11      5   12.00      7392.00  -0.61356E+01   0.00000E+00  -0.24974E-07   0.18253E+01   0.42252E+01   0.00000E+00  -0.61356E+01   0.11922E+00   0.97525E+01   0.67970E+01  -0.84566E+02  -0.18236E+02   0.96666E-02   0.50240E-90   0.76139E-79       0.40      50.23     0.0000  0.00   0.97615E-78   0.10969E-75     0.9482     1.1294     3.0516     4.1349     4.2252
   2022     11      6   12.00      7416.00  -0.65892E+01   0.00000E+00  -0.28808E-07   0.20001E+01   0.42009E+01   0.00000E+00  -0.65892E+01   0.11922E+00   0.87166E+01   0.22018E+02  -0.98751E+02  -0.15197E+02   0.10355E-01   0.34485-106   0.49445E-95       0.40      37.77     0.0000  0.00   0.61449E-94   0.70983E-92     1.0373     1.3072     3.4451     4.1196     4.2009
   2022     11      7   12.00      7440.00  -0.46259E+01   0.00000E+00  -0.32776E-07   0.20942E+01   0.41445E+01   0.00000E+00  -0.26534E+01  -0.33873E+01  -0.11985E+01   0.23703E+01  -0.69188E+02  -0.86942E+01   0.13996E-01   0.12749-122   0.35043-111       0.76      23.99     0.0000  0.00   0.42823-110   0.50196-108     1.0416     1.4783     3.6460     4.0833     4.1445
   2022     11      8   12.00      7464.00  -0.31651E+00   0.00000E+00  -0.32158E-07   0.21089E+01   0.40993E+01   0.00000E+00  -0.11286E+00  -0.31764E+00   0.16462E+01  -0.90549E+01  -0.60608E+02  -0.67485E+01   0.13069E-01   0.15465-140   0.30073-127       0.85      18.90     0.0000  0.00   0.36484-126   0.43098-124     0.9732     1.6108     3.6714     4.0339     4.0993
   2022     11      9   12.00      7488.00  -0.12392E+00   0.00000E+00  -0.28702E-07   0.21150E+01   0.40991E+01   0.00000E+00   0.72780E-04  -0.12392E+00  -0.11080E+02  -0.51772E+01  -0.51759E+02  -0.61286E+01   0.67983E-02   0.48511-158   0.29606-143       0.85      18.14     0.0000  0.00   0.35943-142   0.42467-140     0.9132     1.7164     3.6696     4.0088     4.0991
   2022     11     10   12.00      7512.00  -0.27856E+01   0.00000E+00  -0.25697E-07   0.21246E+01   0.40997E+01   0.00000E+00   0.66086E-04  -0.27856E+01  -0.21956E+02   0.26133E+01  -0.48674E+02  -0.61651E+01   0.48718E-02   0.00000E+00   0.30267-159       0.85      20.65     0.0000  0.00   0.36723-158   0.43393-156     0.8712     1.8065     3.6591     4.0219     4.0997
   2022     11     11   12.00      7536.00  -0.51539E+01   0.00000E+00  -0.24158E-07   0.21400E+01   0.40969E+01   0.00000E+00  -0.31997E-01  -0.51527E+01  -0.19497E+02   0.46164E+01  -0.53136E+02  -0.60174E+01   0.53488E-02   0.00000E+00   0.30249-175       0.85      26.37     0.0000  0.00   0.36689-174   0.43354-172     0.8442     1.8858     3.6668     4.0275     4.0969
   2022     11     12   12.00      7560.00  -0.50424E+01   0.00000E+00  -0.23311E-07   0.21580E+01   0.40971E+01   0.00000E+00  -0.44537E+00  -0.50424E+01  -0.44121E+02   0.10615E+02  -0.34511E+02  -0.59196E+01   0.16070E-01   0.00000E+00   0.29339-191       0.85      29.29     0.0000  0.00   0.35584-190   0.42048-188     0.8258     1.9561     3.6839     4.0308     4.0971
   2022     11     13   12.00      7584.00  -0.68844E+01   0.00000E+00  -0.22998E-07   0.21776E+01   0.40970E+01   0.00000E+00  -0.70704E+00  -0.68844E+01  -0.83233E+02   0.23021E+02  -0.78037E+01  -0.57398E+01   0.16243E-01   0.00000E+00   0.28077-207       0.85      25.69     0.0000  0.00   0.34048-206   0.40235-204     0.8136     2.0207     3.7051     4.0335     4.0970
   2022     11     14   12.00      7608.00  -0.79960E+01   0.00000E+00  -0.22891E-07   0.21959E+01   0.40960E+01   0.00000E+00  -0.74023E+00  -0.79942E+01  -0.10994E+03   0.25863E+02   0.16063E+02  -0.55449E+01   0.11496E-01   0.00000E+00   0.26606-223       0.85      20.50     0.0000  0.00   0.32263-222   0.38125-220     0.8035     2.0794     3.7257     4.0336     4.0960
   2022     11     15   12.00      7632.00  -0.84796E+01   0.00000E+00  -0.22825E-07   0.22136E+01   0.40914E+01   0.00000E+00  -0.77920E+00  -0.84795E+01  -0.98761E+02   0.24034E+02   0.67101E+01  -0.55062E+01   0.80951E-02   0.00000E+00   0.25168-239       0.85      19.35     0.0000  0.00   0.30520-238   0.36065-236     0.7959     2.1333     3.7494     4.0255     4.0914
   2022     11     16   12.00      7656.00  -0.66148E+01   0.00000E+00  -0.22869E-07   0.22321E+01   0.40912E+01   0.00000E+00  -0.86018E+00  -0.66148E+01  -0.75448E+02   0.25693E+02  -0.18262E+02  -0.53462E+01   0.10457E-01   0.00000E+00   0.23780-255       0.85      20.08     0.0000  0.00   0.28836-254   0.34076-252     0.7913     2.1852     3.7768     4.0110     4.0912
   2022     11     17   12.00      7680.00  -0.32937E+01   0.00000E+00  -0.22850E-07   0.22497E+01   0.40921E+01   0.00000E+00  -0.53590E+00  -0.32937E+01  -0.19013E+00  -0.10714E+02  -0.57113E+02  -0.52817E+01   0.94104E-02   0.00000E+00   0.22411-271       0.85      20.26     0.0000  0.00   0.27175-270   0.32113-268     0.7887     2.2355     3.7944     4.0114     4.0921
   2022     11     18   12.00      7704.00  -0.12877E+01   0.00000E+00  -0.22322E-07   0.22649E+01   0.40909E+01   0.00000E+00  -0.64653E-01  -0.12893E+01   0.32008E+02  -0.26894E+02  -0.73130E+02  -0.51888E+01   0.67969E-02   0.00000E+00   0.21314-287       0.85      20.14     0.0000  0.00   0.25850-286   0.30546-284     0.7855     2.2796     3.8082     4.0136     4.0909
   2022     11     19   12.00      7728.00  -0.32631E+01   0.00000E+00  -0.21621E-07   0.22784E+01   0.40899E+01   0.00000E+00  -0.17997E-02  -0.32631E+01   0.17037E+02  -0.20886E+02  -0.64168E+02  -0.50931E+01   0.52422E-02   0.00000E+00   0.20580-303       0.85      20.48     0.0000  0.00   0.24961-302   0.29495-300     0.7829     2.3187     3.8203     4.0161     4.0899
   2022     11     20   12.00      7752.00  -0.58595E+01   0.00000E+00  -0.21314E-07   0.22927E+01   0.40894E+01   0.00000E+00  -0.46650E-02  -0.58595E+01   0.56512E+01  -0.12776E+02  -0.60892E+02  -0.50150E+01   0.51975E-02   0.00000E+00   0.19787-319       0.85      20.38     0.0000  0.00   0.23161-318   0.28469-316     0.7831     2.3563     3.8327     4.0191     4.0894
   2022     11     21   12.00      7776.00  -0.60874E+01   0.00000E+00  -0.21297E-07   0.23073E+01   0.40893E+01   0.00000E+00  -0.53859E-02  -0.60874E+01   0.64103E+01  -0.90431E+01  -0.65384E+02  -0.49371E+01   0.65985E-02   0.00000E+00   0.98813-323       0.85      19.35     0.0000  0.00  -0.18626-320   0.76027-319     0.7853     2.3925     3.8451     4.0223     4.0893
   2022     11     22   12.00      7800.00  -0.57340E+01   0.00000E+00  -0.21260E-07   0.23212E+01   0.40893E+01   0.00000E+00  -0.47336E-02  -0.57324E+01  -0.14564E+01  -0.41814E+01  -0.62379E+02  -0.48614E+01   0.97285E-02   0.00000E+00   0.98813-323       0.85      18.92     0.0000  0.00  -0.17786-320   0.74475-319     0.7878     2.4260     3.8569     4.0249     4.0893
   2022     11     23   12.00      7824.00  -0.57423E+01   0.00000E+00  -0.21115E-07   0.23340E+01   0.40888E+01   0.00000E+00  -0.35817E-02  -0.57423E+01  -0.14612E+02  -0.18060E+00  -0.53224E+02  -0.47959E+01   0.90660E-02   0.00000E+00   0.98813-323       0.85      19.54     0.0000  0.00  -0.17786-320   0.74475-319     0.7903     2.4569     3.8682     4.0259     4.0888
   2022     11     24   12.00      7848.00  -0.59762E+01   0.00000E+00  -0.20866E-07   0.23462E+01   0.40846E+01   0.00000E+00  -0.34855E-02  -0.59762E+01  -0.81685E+01  -0.31659E+01  -0.56682E+02  -0.47663E+01   0.40092E-02   0.00000E+00   0.98813-323       0.85      19.50     0.0000  0.00  -0.16008-320   0.70785-319     0.7927     2.4862     3.8833     4.0157     4.0846
   2022     11     25   12.00      7872.00  -0.59147E+01   0.00000E+00  -0.20632E-07   0.23581E+01   0.40877E+01   0.00000E+00  -0.32057E-02  -0.59131E+01  -0.10130E+02  -0.95593E+01  -0.48327E+02  -0.46323E+01   0.60677E-02   0.00000E+00   0.98813-323       0.85      21.55     0.0000  0.00  -0.14822-320   0.68428-319     0.7956     2.5178     3.8945     4.0077     4.0877
   2022     11     26   12.00      7896.00  -0.10364E+02   0.00000E+00  -0.20553E-07   0.23697E+01   0.40887E+01   0.00000E+00  -0.59452E-02  -0.10364E+02  -0.13094E+02  -0.44956E+01  -0.50427E+02  -0.45888E+01   0.41737E-02   0.00000E+00   0.98813-323       0.85      22.34     0.0000  0.00  -0.14822-320   0.68448-319     0.7995     2.5488     3.9008     4.0077     4.0887
