 Col. 1 - year
 Col. 2 - month
 Col. 3 - day
 Col. 4 - hour
 Col. 5 - the time from the start of integration, hours
 Col. 6 - surface temperature, C
 Col. 7 - water skin temperature, C
 Col. 8 - water surface temperature, C
 Col. 9 - mean temperature of water coloumn, C
 Col. 10 - maximal temperature in the water coloumn, C
 Col. 11 - zero-dimensional model temperature, C
 Col. 12 - upper ice surface temperature, C
 Col. 13 - upper snow surface temperature, C
 Col. 14 - sensible heat flux,    W/m**2
 Col. 15 - latent heat flux,      W/m**2
 Col. 16 - downward heat flux at the upper lake surface, W/m**2
 Col. 17 - downward heat flux at the lake bottom, W/m**2
 Col. 18 - friction velocity at the surface (waterside), m/s
 Col. 19 - friction velocity at the bottom, m/s
 Col. 20 - wind work at the water surface, W/m**2
 Col. 21 - albedo of the lake-atmosphere interface, n/d
 Col. 22 - shortwave radiation penetrated below surface, W/m**2
 Col. 23 - significant wave height, m
 Col. 24 - bottom ice salinity, kg/kg
 Col. 25 - discharge in x direction, m**3/s
 Col. 26 - discharge in y direction, m**3/s
 Cols. 27... - top soil columns temperature, m
   2022     11     26   12.00      7896.00  -0.72977E+01   0.00000E+00  -0.22621E-09   0.33342E+01   0.41014E+01   0.00000E+00  -0.72977E+01   0.61781E+00   0.17680E+01   0.51928E+01  -0.41928E+02  -0.59971E+01   0.72248E-02   0.00000E+00   0.98813-323       0.40      14.39     0.0000  0.00   0.23715-321   0.60622-320     1.9118     4.0107     4.0374     4.0449     4.1014
   2022     11     27   12.00      7920.00  -0.97122E+01   0.00000E+00  -0.26727E-09   0.33427E+01   0.40979E+01   0.00000E+00  -0.97122E+01   0.61781E+00   0.54560E+01   0.73302E+01  -0.47754E+02  -0.55411E+01   0.40140E-02   0.00000E+00   0.98813-323       0.40      12.03     0.0000  0.00   0.23715-321   0.60622-320     1.9405     4.0110     4.0355     4.0426     4.0979
   2022     11     28   12.00      7944.00  -0.12505E+02   0.00000E+00  -0.33172E-09   0.33477E+01   0.40956E+01   0.00000E+00  -0.12505E+02   0.61781E+00   0.17458E+02   0.94577E+01  -0.61883E+02  -0.53250E+01   0.85634E-02   0.00000E+00   0.98813-323       0.40      11.20     0.0000  0.00   0.23715-321   0.60622-320     1.9630     4.0073     4.0321     4.0393     4.0956
   2022     11     29   12.00      7968.00  -0.13574E+02   0.00000E+00  -0.43028E-09   0.33564E+01   0.40962E+01   0.00000E+00  -0.13574E+02   0.61781E+00   0.96780E+01   0.16337E+02  -0.60983E+02  -0.53696E+01   0.91166E-02   0.00000E+00   0.98813-323       0.40      11.96     0.0000  0.00   0.23715-321   0.60622-320     1.9893     4.0083     4.0321     4.0393     4.0962
   2022     11     30   12.00      7992.00  -0.98656E+01   0.00000E+00  -0.54605E-09   0.33594E+01   0.40913E+01   0.00000E+00  -0.96003E+01  -0.18269E+01   0.22342E+01  -0.32946E+01  -0.33907E+02  -0.48670E+01   0.68423E-02   0.00000E+00   0.98813-323       0.53      11.16     0.0000  0.00   0.23715-321   0.60622-320     2.0013     4.0088     4.0303     4.0372     4.0913
   2022     12      1   12.00      8016.00  -0.43200E+01   0.00000E+00  -0.58642E-09   0.33107E+01   0.40803E+01   0.00000E+00  -0.35487E+01  -0.43200E+01  -0.13134E+01  -0.69589E+01  -0.26695E+02  -0.34609E+01   0.93209E-02   0.00000E+00   0.98813-323       0.85       8.37     0.0000  0.00   0.23715-321   0.60622-320     1.9193     3.9583     4.0042     4.0136     4.0803
   2022     12      2   12.00      8040.00  -0.20245E+01   0.00000E+00  -0.53110E-09   0.32420E+01   0.40856E+01   0.00000E+00  -0.13441E+01  -0.20245E+01  -0.12156E+02   0.62744E+01  -0.29086E+02  -0.33670E+01   0.93897E-02   0.00000E+00   0.98813-323       0.85       7.20     0.0000  0.00   0.23715-321   0.60622-320     1.7748     3.8532     4.0007     4.0119     4.0856
   2022     12      3   12.00      8064.00  -0.65344E+00   0.00000E+00  -0.45363E-09   0.31785E+01   0.40855E+01   0.00000E+00  -0.52560E+00  -0.65344E+00  -0.13625E+02   0.19668E+01  -0.23309E+02  -0.33361E+01   0.11203E-01   0.00000E+00   0.98813-323       0.85       7.22     0.0000  0.00   0.23715-321   0.60622-320     1.6428     3.7500     4.0005     4.0119     4.0855
   2022     12      4   12.00      8088.00   0.17526E+00   0.00000E+00  -0.38056E-09   0.31222E+01   0.40849E+01   0.00000E+00  -0.11594E-01   0.17526E+00  -0.11492E+02  -0.31942E+00  -0.23156E+02  -0.33032E+01   0.11693E-01   0.00000E+00   0.98813-323       0.85       7.75     0.0000  0.00   0.23715-321   0.60622-320     1.5349     3.6504     4.0005     4.0118     4.0849
   2022     12      5   12.00      8112.00  -0.11557E+01   0.00000E+00  -0.31877E-09   0.30726E+01   0.40845E+01   0.00000E+00  -0.16120E+00  -0.11557E+01  -0.47585E+01  -0.12578E+02  -0.17632E+02  -0.33113E+01   0.13187E-01   0.00000E+00   0.98813-323       0.85       9.09     0.0000  0.00   0.23715-321   0.60622-320     1.4476     3.5548     4.0020     4.0127     4.0845
   2022     12      6   12.00      8136.00  -0.46591E+01   0.00000E+00  -0.27745E-09   0.30311E+01   0.40858E+01   0.00000E+00  -0.91037E+00  -0.46591E+01  -0.14118E+02  -0.12610E+02  -0.82397E+01  -0.32828E+01   0.93815E-02   0.00000E+00   0.98813-323       0.85      10.66     0.0000  0.00   0.23715-321   0.60622-320     1.3805     3.4712     4.0018     4.0133     4.0858
   2022     12      7   12.00      8160.00  -0.85040E+01   0.00000E+00  -0.25641E-09   0.29974E+01   0.40839E+01   0.00000E+00  -0.20765E+01  -0.85040E+01  -0.21928E+02  -0.87332E+01  -0.43058E+01  -0.32434E+01   0.58406E-02   0.00000E+00   0.98813-323       0.85      10.40     0.0000  0.00   0.23715-321   0.60622-320     1.3304     3.3998     4.0008     4.0120     4.0839
   2022     12      8   12.00      8184.00  -0.10029E+02   0.00000E+00  -0.25387E-09   0.29694E+01   0.40850E+01   0.00000E+00  -0.29293E+01  -0.10029E+02  -0.15184E+02  -0.37843E+01  -0.15999E+02  -0.32054E+01   0.38217E-02   0.00000E+00   0.98813-323       0.85       9.24     0.0000  0.00   0.23715-321   0.60622-320     1.2935     3.3341     4.0033     4.0142     4.0850
   2022     12      9   12.00      8208.00  -0.80733E+01   0.00000E+00  -0.26020E-09   0.29456E+01   0.40835E+01   0.00000E+00  -0.28530E+01  -0.80733E+01  -0.32865E+01   0.30563E+00  -0.31987E+02  -0.31727E+01   0.18495E-02   0.00000E+00   0.98813-323       0.85       9.92     0.0000  0.00   0.23715-321   0.60622-320     1.2636     3.2809     4.0011     4.0123     4.0835
   2022     12     10   12.00      8232.00  -0.54959E+01   0.00000E+00  -0.26232E-09   0.29229E+01   0.40860E+01   0.00000E+00  -0.21065E+01  -0.54959E+01   0.47013E+01   0.33721E+01  -0.43041E+02  -0.31799E+01   0.68385E-02   0.00000E+00   0.98813-323       0.85      11.69     0.0000  0.00   0.23715-321   0.60622-320     1.2348     3.2280     4.0022     4.0141     4.0860
   2022     12     11   12.00      8256.00  -0.46426E+01   0.00000E+00  -0.25509E-09   0.29000E+01   0.40827E+01   0.00000E+00  -0.15953E+01  -0.46426E+01   0.17859E+02  -0.11899E+02  -0.40928E+02  -0.31808E+01   0.13591E-01   0.00000E+00   0.98813-323       0.85      12.10     0.0000  0.00   0.23715-321   0.60622-320     1.2053     3.1736     4.0054     4.0152     4.0827
   2022     12     12   12.00      8280.00  -0.65191E+01   0.00000E+00  -0.24383E-09   0.28768E+01   0.40841E+01   0.00000E+00  -0.17124E+01  -0.65191E+01   0.83994E+01  -0.12034E+02  -0.31333E+02  -0.30717E+01   0.12807E-01   0.00000E+00   0.98813-323       0.85      10.86     0.0000  0.00   0.23715-321   0.60622-320     1.1759     3.1280     3.9990     4.0115     4.0841
   2022     12     13   12.00      8304.00  -0.10780E+02   0.00000E+00  -0.23805E-09   0.28555E+01   0.40845E+01   0.00000E+00  -0.27161E+01  -0.10780E+02  -0.13791E+02   0.20513E+01  -0.23227E+02  -0.30948E+01   0.10191E-01   0.00000E+00   0.98813-323       0.85      10.98     0.0000  0.00   0.23715-321   0.60622-320     1.1520     3.0728     4.0042     4.0150     4.0845
   2022     12     14   12.00      8328.00  -0.14559E+02   0.00000E+00  -0.24512E-09   0.28397E+01   0.40829E+01   0.00000E+00  -0.39037E+01  -0.14559E+02  -0.16348E+02   0.87994E+00  -0.19500E+02  -0.30945E+01   0.85619E-02   0.00000E+00   0.98813-323       0.85      12.77     0.0000  0.00   0.23715-321   0.60622-320     1.1365     3.0332     4.0037     4.0142     4.0829
   2022     12     15   12.00      8352.00  -0.16717E+02   0.00000E+00  -0.26468E-09   0.28289E+01   0.40844E+01   0.00000E+00  -0.48754E+01  -0.16717E+02  -0.10419E+02   0.10707E+01  -0.25619E+02  -0.30877E+01   0.53535E-02   0.00000E+00   0.98813-323       0.85      14.55     0.0000  0.00   0.23715-321   0.60622-320     1.1275     3.0079     4.0000     4.0123     4.0844
   2022     12     16   12.00      8376.00  -0.16281E+02   0.00000E+00  -0.29185E-09   0.28209E+01   0.40867E+01   0.00000E+00  -0.51780E+01  -0.16281E+02  -0.69784E+01   0.71136E+00  -0.28701E+02  -0.30326E+01   0.74127E-02   0.00000E+00   0.98813-323       0.85      13.55     0.0000  0.00   0.23715-321   0.60622-320     1.1217     2.9890     3.9962     4.0120     4.0867
   2022     12     17   12.00      8400.00  -0.15950E+02   0.00000E+00  -0.31863E-09   0.28116E+01   0.40829E+01   0.00000E+00  -0.51676E+01  -0.15950E+02  -0.16177E+02   0.58527E+01  -0.24643E+02  -0.30053E+01   0.11359E-01   0.00000E+00   0.98813-323       0.85      10.24     0.0000  0.00   0.23715-321   0.60622-320     1.1144     2.9606     4.0008     4.0164     4.0829
   2022     12     18   12.00      8424.00  -0.16379E+02   0.00000E+00  -0.34263E-09   0.28010E+01   0.40814E+01   0.00000E+00  -0.53753E+01  -0.16379E+02  -0.36366E+02   0.12896E+02  -0.11498E+02  -0.29171E+01   0.14880E-01   0.00000E+00   0.98813-323       0.85       7.93     0.0000  0.00   0.23715-321   0.60622-320     1.1051     2.9358     3.9985     4.0150     4.0814
   2022     12     19   12.00      8448.00  -0.17612E+02   0.00000E+00  -0.36660E-09   0.27904E+01   0.40822E+01   0.00000E+00  -0.58173E+01  -0.17612E+02  -0.43347E+02   0.10189E+02  -0.18104E+01  -0.28736E+01   0.13417E-01   0.00000E+00   0.98813-323       0.85       7.90     0.0000  0.00   0.23715-321   0.60622-320     1.0960     2.9142     3.9933     4.0123     4.0822
   2022     12     20   12.00      8472.00  -0.19728E+02   0.00000E+00  -0.39421E-09   0.27816E+01   0.40849E+01   0.00000E+00  -0.65939E+01  -0.19728E+02  -0.42279E+02   0.76666E+01  -0.35537E+00  -0.28382E+01   0.13707E-01   0.00000E+00   0.98813-323       0.85       8.33     0.0000  0.00   0.23715-321   0.60622-320     1.0894     2.8964     3.9873     4.0110     4.0849
   2022     12     21   12.00      8496.00  -0.20144E+02   0.00000E+00  -0.42925E-09   0.27746E+01   0.40828E+01   0.00000E+00  -0.72404E+01  -0.20144E+02  -0.38290E+02   0.11595E+02  -0.82727E+01  -0.28612E+01   0.16486E-01   0.00000E+00   0.98813-323       0.85       7.28     0.0000  0.00   0.23715-321   0.60622-320     1.0854     2.8765     3.9872     4.0160     4.0828
   2022     12     22   12.00      8520.00  -0.17312E+02   0.00000E+00  -0.46797E-09   0.27682E+01   0.40810E+01   0.00000E+00  -0.70602E+01  -0.17312E+02  -0.37084E+02   0.13595E+02  -0.11478E+02  -0.28085E+01   0.19419E-01   0.00000E+00   0.98813-323       0.85       6.46     0.0000  0.00   0.23715-321   0.60622-320     1.0818     2.8594     3.9863     4.0158     4.0810
   2022     12     23   12.00      8544.00  -0.15085E+02   0.00000E+00  -0.49808E-09   0.27606E+01   0.40810E+01   0.00000E+00  -0.64224E+01  -0.15085E+02  -0.46327E+02   0.14774E+02  -0.34155E+01  -0.28035E+01   0.20608E-01   0.00000E+00   0.98813-323       0.85       7.47     0.0000  0.00   0.23715-321   0.60622-320     1.0754     2.8430     3.9832     4.0149     4.0810
   2022     12     24   12.00      8568.00  -0.16356E+02   0.00000E+00  -0.51598E-09   0.27523E+01   0.40814E+01   0.00000E+00  -0.66536E+01  -0.16356E+02  -0.51238E+02   0.21908E+02  -0.56373E+01  -0.28069E+01   0.21810E-01   0.00000E+00   0.98813-323       0.85       8.44     0.0000  0.00   0.23715-321   0.60622-320     1.0671     2.8262     3.9799     4.0137     4.0814
   2022     12     25   12.00      8592.00  -0.17948E+02   0.00000E+00  -0.53577E-09   0.27451E+01   0.40820E+01   0.00000E+00  -0.76764E+01  -0.17948E+02  -0.27006E+02   0.19846E+02  -0.27808E+02  -0.27745E+01   0.21296E-01   0.00000E+00   0.98813-323       0.85       7.78     0.0000  0.00   0.23715-321   0.60622-320     1.0605     2.8119     3.9759     4.0123     4.0820
   2022     12     26   12.00      8616.00  -0.17181E+02   0.00000E+00  -0.56735E-09   0.27397E+01   0.40835E+01   0.00000E+00  -0.82059E+01  -0.17181E+02  -0.21645E+01   0.14327E+02  -0.47130E+02  -0.27302E+01   0.16138E-01   0.00000E+00   0.98813-323       0.85       7.16     0.0000  0.00   0.23715-321   0.60622-320     1.0572     2.8017     3.9710     4.0107     4.0835
   2022     12     27   12.00      8640.00  -0.16328E+02   0.00000E+00  -0.60250E-09   0.27352E+01   0.40844E+01   0.00000E+00  -0.82325E+01  -0.16328E+02   0.39111E+01   0.78208E+01  -0.46699E+02  -0.27620E+01   0.84093E-02   0.00000E+00   0.98813-323       0.85       8.10     0.0000  0.00   0.23715-321   0.60622-320     1.0550     2.7920     3.9672     4.0137     4.0844
   2022     12     28   12.00      8664.00  -0.16944E+02   0.00000E+00  -0.63408E-09   0.27317E+01   0.40837E+01   0.00000E+00  -0.85701E+01  -0.16944E+02   0.10708E+01   0.38409E+01  -0.39879E+02  -0.27653E+01   0.53583E-02   0.00000E+00   0.98813-323       0.85       9.73     0.0000  0.00   0.23715-321   0.60622-320     1.0530     2.7826     3.9668     4.0119     4.0837
   2022     12     29   12.00      8688.00  -0.17165E+02   0.00000E+00  -0.66568E-09   0.27292E+01   0.40824E+01   0.00000E+00  -0.89327E+01  -0.17165E+02  -0.35951E+01   0.25050E+01  -0.33878E+02  -0.28141E+01   0.61311E-02   0.00000E+00   0.98813-323       0.85      11.38     0.0000  0.00   0.23715-321   0.60622-320     1.0517     2.7750     3.9672     4.0134     4.0824
   2022     12     30   12.00      8712.00  -0.15777E+02   0.00000E+00  -0.69835E-09   0.27282E+01   0.40842E+01   0.00000E+00  -0.87313E+01  -0.15777E+02  -0.10286E+02   0.11032E+01  -0.25785E+02  -0.28601E+01   0.67037E-02   0.00000E+00   0.98813-323       0.85      13.87     0.0000  0.00   0.23715-321   0.60622-320     1.0514     2.7718     3.9664     4.0145     4.0842
   2022     12     31   12.00      8736.00  -0.13994E+02   0.00000E+00  -0.72559E-09   0.27274E+01   0.40854E+01   0.00000E+00  -0.80089E+01  -0.13994E+02  -0.20785E+02  -0.15346E+01  -0.12648E+02  -0.28254E+01   0.84827E-02   0.00000E+00   0.98813-323       0.85      15.16     0.0000  0.00   0.23715-321   0.60622-320     1.0500     2.7699     3.9667     4.0114     4.0854
   2023      1      1   12.00      8760.00  -0.13351E+02   0.00000E+00  -0.73890E-09   0.27242E+01   0.40830E+01   0.00000E+00  -0.75577E+01  -0.13351E+02  -0.25495E+02  -0.69660E+01  -0.25070E+01  -0.28468E+01   0.10090E-01   0.00000E+00   0.98813-323       0.85      14.93     0.0000  0.00   0.23715-321   0.60622-320     1.0455     2.7634     3.9670     4.0134     4.0830
