"Data Hora, GMT-03:00","Temp., °F (LGR S/N: 10600576, SEN S/N: 10600576)"
11/28/18 12H30min0s,84.295
11/28/18 13H0min0s,83.579
11/28/18 13H30min0s,83.757
11/28/18 14H0min0s,84.115
11/28/18 14H30min0s,84.834
11/28/18 15H0min0s,84.474
11/28/18 15H30min0s,84.295
11/28/18 16H0min0s,84.474
11/28/18 16H30min0s,84.474
11/28/18 17H0min0s,84.654
11/28/18 17H30min0s,84.295
11/28/18 18H0min0s,84.115
11/28/18 18H30min0s,83.935
11/28/18 19H0min0s,83.757
11/28/18 19H30min0s,83.579
11/28/18 20H0min0s,83.579
11/28/18 20H30min0s,83.399
11/28/18 21H0min0s,83.399
11/28/18 21H30min0s,83.399
11/28/18 22H0min0s,83.221
11/28/18 22H30min0s,83.221
11/28/18 23H0min0s,83.221
11/28/18 23H30min0s,83.043
11/29/18 00H0min0s,83.043
11/29/18 00H30min0s,83.043
11/29/18 01H0min0s,82.864
11/29/18 01H30min0s,82.864
11/29/18 02H0min0s,82.686
11/29/18 02H30min0s,82.686
11/29/18 03H0min0s,82.686
11/29/18 03H30min0s,82.686
11/29/18 04H0min0s,82.686
11/29/18 04H30min0s,82.508
11/29/18 05H0min0s,82.33
11/29/18 05H30min0s,82.33
11/29/18 06H0min0s,82.33
11/29/18 06H30min0s,82.33
11/29/18 07H0min0s,82.33
11/29/18 07H30min0s,82.508
11/29/18 08H0min0s,82.508
11/29/18 08H30min0s,82.508
11/29/18 09H0min0s,82.686
11/29/18 09H30min0s,82.686
11/29/18 10H0min0s,82.686
11/29/18 10H30min0s,82.864
11/29/18 11H0min0s,82.864
11/29/18 11H30min0s,83.043
11/29/18 12H0min0s,83.399
11/29/18 12H30min0s,83.757
11/29/18 13H0min0s,83.935
11/29/18 13H30min0s,83.757
11/29/18 14H0min0s,83.935
11/29/18 14H30min0s,84.115
11/29/18 15H0min0s,84.654
11/29/18 15H30min0s,84.834
11/29/18 16H0min0s,84.295
11/29/18 16H30min0s,84.654
11/29/18 17H0min0s,83.935
11/29/18 17H30min0s,83.935
11/29/18 18H0min0s,84.474
11/29/18 18H30min0s,84.115
11/29/18 19H0min0s,83.935
11/29/18 19H30min0s,83.757
11/29/18 20H0min0s,83.757
11/29/18 20H30min0s,83.579
11/29/18 21H0min0s,83.579
11/29/18 21H30min0s,83.579
11/29/18 22H0min0s,83.399
11/29/18 22H30min0s,83.399
11/29/18 23H0min0s,83.399
11/29/18 23H30min0s,83.221
11/30/18 00H0min0s,83.221
11/30/18 00H30min0s,83.043
11/30/18 01H0min0s,83.043
11/30/18 01H30min0s,83.043
11/30/18 02H0min0s,82.864
11/30/18 02H30min0s,82.864
11/30/18 03H0min0s,82.864
11/30/18 03H30min0s,82.686
11/30/18 04H0min0s,82.686
11/30/18 04H30min0s,82.686
11/30/18 05H0min0s,82.686
11/30/18 05H30min0s,82.508
11/30/18 06H0min0s,82.508
11/30/18 06H30min0s,82.508
11/30/18 07H0min0s,82.686
11/30/18 07H30min0s,82.864
11/30/18 08H0min0s,83.043
11/30/18 08H30min0s,83.399
11/30/18 09H0min0s,83.757
11/30/18 09H30min0s,83.757
11/30/18 10H0min0s,83.579
11/30/18 10H30min0s,83.935
11/30/18 11H0min0s,83.935
11/30/18 11H30min0s,84.834
11/30/18 12H0min0s,84.295
11/30/18 12H30min0s,84.295
11/30/18 13H0min0s,85.194
11/30/18 13H30min0s,85.194
11/30/18 14H0min0s,85.194
11/30/18 14H30min0s,84.654
11/30/18 15H0min0s,84.654
11/30/18 15H30min0s,84.834
11/30/18 16H0min0s,84.295
11/30/18 16H30min0s,84.115
11/30/18 17H0min0s,83.935
11/30/18 17H30min0s,83.935
11/30/18 18H0min0s,83.757
11/30/18 18H30min0s,83.579
11/30/18 19H0min0s,83.579
11/30/18 19H30min0s,83.579
11/30/18 20H0min0s,83.579
11/30/18 20H30min0s,83.399
11/30/18 21H0min0s,83.399
11/30/18 21H30min0s,83.221
11/30/18 22H0min0s,83.221
11/30/18 22H30min0s,83.043
11/30/18 23H0min0s,83.043
11/30/18 23H30min0s,83.043
12/01/18 00H0min0s,83.043
12/01/18 00H30min0s,82.864
12/01/18 01H0min0s,82.864
12/01/18 01H30min0s,82.686
12/01/18 02H0min0s,82.686
12/01/18 02H30min0s,82.686
12/01/18 03H0min0s,82.508
12/01/18 03H30min0s,82.508
12/01/18 04H0min0s,82.508
12/01/18 04H30min0s,82.33
12/01/18 05H0min0s,82.33
12/01/18 05H30min0s,82.33
12/01/18 06H0min0s,82.152
12/01/18 06H30min0s,82.152
12/01/18 07H0min0s,82.152
12/01/18 07H30min0s,82.152
12/01/18 08H0min0s,82.152
12/01/18 08H30min0s,81.975
12/01/18 09H0min0s,82.33
12/01/18 09H30min0s,82.152
12/01/18 10H0min0s,82.33
12/01/18 10H30min0s,82.686
12/01/18 11H0min0s,83.043
12/01/18 11H30min0s,83.221
12/01/18 12H0min0s,83.043
12/01/18 12H30min0s,82.864
12/01/18 13H0min0s,83.935
12/01/18 13H30min0s,83.399
12/01/18 14H0min0s,83.043
12/01/18 14H30min0s,83.935
12/01/18 15H0min0s,83.043
12/01/18 15H30min0s,82.864
12/01/18 16H0min0s,82.864
12/01/18 16H30min0s,82.686
12/01/18 17H0min0s,82.508
12/01/18 17H30min0s,82.686
12/01/18 18H0min0s,82.508
12/01/18 18H30min0s,82.508
12/01/18 19H0min0s,82.508
12/01/18 19H30min0s,82.33
12/01/18 20H0min0s,82.33
12/01/18 20H30min0s,82.33
12/01/18 21H0min0s,82.33
12/01/18 21H30min0s,82.33
12/01/18 22H0min0s,82.152
12/01/18 22H30min0s,82.152
12/01/18 23H0min0s,82.152
12/01/18 23H30min0s,82.152
12/02/18 00H0min0s,82.152
12/02/18 00H30min0s,82.152
12/02/18 01H0min0s,81.975
12/02/18 01H30min0s,81.975
12/02/18 02H0min0s,81.975
12/02/18 02H30min0s,81.975
12/02/18 03H0min0s,81.797
12/02/18 03H30min0s,81.797
12/02/18 04H0min0s,81.797
12/02/18 04H30min0s,81.797
12/02/18 05H0min0s,81.621
12/02/18 05H30min0s,81.621
12/02/18 06H0min0s,81.621
12/02/18 06H30min0s,81.621
12/02/18 07H0min0s,81.621
12/02/18 07H30min0s,81.621
12/02/18 08H0min0s,81.797
12/02/18 08H30min0s,81.797
12/02/18 09H0min0s,81.797
12/02/18 09H30min0s,81.975
12/02/18 10H0min0s,82.152
12/02/18 10H30min0s,82.686
12/02/18 11H0min0s,82.686
12/02/18 11H30min0s,83.043
12/02/18 12H0min0s,82.508
12/02/18 12H30min0s,82.33
12/02/18 13H0min0s,82.33
12/02/18 13H30min0s,83.043
12/02/18 14H0min0s,83.757
12/02/18 14H30min0s,83.399
12/02/18 15H0min0s,83.221
12/02/18 15H30min0s,83.043
12/02/18 16H0min0s,83.221
12/02/18 16H30min0s,83.221
12/02/18 17H0min0s,82.864
12/02/18 17H30min0s,83.043
12/02/18 18H0min0s,82.864
12/02/18 18H30min0s,82.686
12/02/18 19H0min0s,82.686
12/02/18 19H30min0s,82.686
12/02/18 20H0min0s,82.508
12/02/18 20H30min0s,82.508
12/02/18 21H0min0s,82.508
12/02/18 21H30min0s,82.33
12/02/18 22H0min0s,82.152
12/02/18 22H30min0s,82.152
12/02/18 23H0min0s,82.152
12/02/18 23H30min0s,81.975
12/03/18 00H0min0s,81.975
12/03/18 00H30min0s,81.975
12/03/18 01H0min0s,81.797
12/03/18 01H30min0s,81.797
12/03/18 02H0min0s,81.797
12/03/18 02H30min0s,81.797
12/03/18 03H0min0s,81.621
12/03/18 03H30min0s,81.621
12/03/18 04H0min0s,81.621
12/03/18 04H30min0s,81.621
12/03/18 05H0min0s,81.442
12/03/18 05H30min0s,81.442
12/03/18 06H0min0s,81.442
12/03/18 06H30min0s,81.442
12/03/18 07H0min0s,81.442
12/03/18 07H30min0s,81.442
12/03/18 08H0min0s,81.621
12/03/18 08H30min0s,81.621
12/03/18 09H0min0s,81.797
12/03/18 09H30min0s,81.797
12/03/18 10H0min0s,81.797
12/03/18 10H30min0s,81.621
12/03/18 11H0min0s,81.621
12/03/18 11H30min0s,81.621
12/03/18 12H0min0s,81.442
12/03/18 12H30min0s,81.442
12/03/18 13H0min0s,81.442
12/03/18 13H30min0s,81.442
12/03/18 14H0min0s,81.621
12/03/18 14H30min0s,81.442
12/03/18 15H0min0s,81.442
12/03/18 15H30min0s,81.442
12/03/18 16H0min0s,81.442
12/03/18 16H30min0s,81.442
12/03/18 17H0min0s,81.442
12/03/18 17H30min0s,81.442
12/03/18 18H0min0s,81.442
12/03/18 18H30min0s,81.266
12/03/18 19H0min0s,81.266
12/03/18 19H30min0s,81.266
12/03/18 20H0min0s,81.266
12/03/18 20H30min0s,81.266
12/03/18 21H0min0s,81.266
12/03/18 21H30min0s,81.09
12/03/18 22H0min0s,81.09
12/03/18 22H30min0s,81.09
12/03/18 23H0min0s,81.09
12/03/18 23H30min0s,81.09
12/04/18 00H0min0s,81.09
12/04/18 00H30min0s,81.09
12/04/18 01H0min0s,80.911
12/04/18 01H30min0s,80.911
12/04/18 02H0min0s,80.911
12/04/18 02H30min0s,80.911
12/04/18 03H0min0s,80.911
12/04/18 03H30min0s,80.911
12/04/18 04H0min0s,80.911
12/04/18 04H30min0s,80.911
12/04/18 05H0min0s,80.735
12/04/18 05H30min0s,80.735
12/04/18 06H0min0s,80.735
12/04/18 06H30min0s,80.735
12/04/18 07H0min0s,80.735
12/04/18 07H30min0s,80.735
12/04/18 08H0min0s,80.911
12/04/18 08H30min0s,80.911
12/04/18 09H0min0s,80.735
12/04/18 09H30min0s,80.911
12/04/18 10H0min0s,80.911
12/04/18 10H30min0s,80.911
12/04/18 11H0min0s,81.09
12/04/18 11H30min0s,81.09
12/04/18 12H0min0s,81.621
12/04/18 12H30min0s,81.621
12/04/18 13H0min0s,81.266
12/04/18 13H30min0s,82.152
12/04/18 14H0min0s,81.621
12/04/18 14H30min0s,81.797
12/04/18 15H0min0s,81.797
12/04/18 15H30min0s,81.975
12/04/18 16H0min0s,82.33
12/04/18 16H30min0s,81.975
12/04/18 17H0min0s,81.975
12/04/18 17H30min0s,81.797
12/04/18 18H0min0s,81.621
12/04/18 18H30min0s,81.442
12/04/18 19H0min0s,81.266
12/04/18 19H30min0s,81.266
12/04/18 20H0min0s,81.266
12/04/18 20H30min0s,81.09
12/04/18 21H0min0s,81.09
12/04/18 21H30min0s,80.911
12/04/18 22H0min0s,80.911
12/04/18 22H30min0s,80.911
12/04/18 23H0min0s,80.911
12/04/18 23H30min0s,80.911
12/05/18 00H0min0s,80.735
12/05/18 00H30min0s,80.735
12/05/18 01H0min0s,80.735
12/05/18 01H30min0s,80.559
12/05/18 02H0min0s,80.559
12/05/18 02H30min0s,80.559
12/05/18 03H0min0s,80.559
12/05/18 03H30min0s,80.559
12/05/18 04H0min0s,80.559
12/05/18 04H30min0s,80.382
12/05/18 05H0min0s,80.382
12/05/18 05H30min0s,80.382
12/05/18 06H0min0s,80.382
12/05/18 06H30min0s,80.382
12/05/18 07H0min0s,80.382
12/05/18 07H30min0s,80.382
12/05/18 08H0min0s,80.382
12/05/18 08H30min0s,80.206
12/05/18 09H0min0s,80.206
12/05/18 09H30min0s,80.382
12/05/18 10H0min0s,80.382
12/05/18 10H30min0s,80.559
12/05/18 11H0min0s,80.735
12/05/18 11H30min0s,80.735
12/05/18 12H0min0s,80.735
12/05/18 12H30min0s,80.735
12/05/18 13H0min0s,80.559
12/05/18 13H30min0s,80.559
12/05/18 14H0min0s,80.735
12/05/18 14H30min0s,80.911
12/05/18 15H0min0s,81.09
12/05/18 15H30min0s,80.911
12/05/18 16H0min0s,80.735
12/05/18 16H30min0s,80.911
12/05/18 17H0min0s,80.911
12/05/18 17H30min0s,80.911
12/05/18 18H0min0s,80.735
12/05/18 18H30min0s,80.559
12/05/18 19H0min0s,80.559
12/05/18 19H30min0s,80.559
12/05/18 20H0min0s,80.382
12/05/18 20H30min0s,80.382
12/05/18 21H0min0s,80.382
12/05/18 21H30min0s,80.206
12/05/18 22H0min0s,80.206
12/05/18 22H30min0s,80.206
12/05/18 23H0min0s,80.206
12/05/18 23H30min0s,80.206
12/06/18 00H0min0s,80.206
12/06/18 00H30min0s,80.206
12/06/18 01H0min0s,80.206
12/06/18 01H30min0s,80.029
12/06/18 02H0min0s,80.029
12/06/18 02H30min0s,80.029
12/06/18 03H0min0s,80.029
12/06/18 03H30min0s,80.029
12/06/18 04H0min0s,80.029
12/06/18 04H30min0s,80.029
12/06/18 05H0min0s,79.853
12/06/18 05H30min0s,79.853
12/06/18 06H0min0s,79.853
12/06/18 06H30min0s,79.853
12/06/18 07H0min0s,79.853
12/06/18 07H30min0s,80.029
12/06/18 08H0min0s,80.206
12/06/18 08H30min0s,80.382
12/06/18 09H0min0s,80.559
12/06/18 09H30min0s,80.559
12/06/18 10H0min0s,80.559
12/06/18 10H30min0s,80.382
12/06/18 11H0min0s,80.559
12/06/18 11H30min0s,80.735
12/06/18 12H0min0s,81.442
12/06/18 12H30min0s,82.152
12/06/18 13H0min0s,82.152
12/06/18 13H30min0s,83.757
12/06/18 14H0min0s,82.686
12/06/18 14H30min0s,82.33
12/06/18 15H0min0s,83.043
12/06/18 15H30min0s,85.554
12/06/18 16H0min0s,85.194
12/06/18 16H30min0s,84.834
12/06/18 17H0min0s,84.834
12/06/18 17H30min0s,85.194
12/06/18 18H0min0s,85.014
12/06/18 18H30min0s,84.295
12/06/18 19H0min0s,83.935
12/06/18 19H30min0s,84.115
12/06/18 20H0min0s,83.757
12/06/18 20H30min0s,83.579
12/06/18 21H0min0s,83.399
12/06/18 21H30min0s,83.579
12/06/18 22H0min0s,83.399
12/06/18 22H30min0s,83.221
12/06/18 23H0min0s,83.221
12/06/18 23H30min0s,83.043
12/07/18 00H0min0s,82.864
12/07/18 00H30min0s,82.686
12/07/18 01H0min0s,82.686
12/07/18 01H30min0s,82.508
12/07/18 02H0min0s,82.33
12/07/18 02H30min0s,82.33
12/07/18 03H0min0s,82.152
12/07/18 03H30min0s,81.975
12/07/18 04H0min0s,81.975
12/07/18 04H30min0s,81.797
12/07/18 05H0min0s,81.797
12/07/18 05H30min0s,81.621
12/07/18 06H0min0s,81.621
12/07/18 06H30min0s,81.621
12/07/18 07H0min0s,81.621
12/07/18 07H30min0s,81.621
12/07/18 08H0min0s,81.621
12/07/18 08H30min0s,81.797
12/07/18 09H0min0s,81.975
12/07/18 09H30min0s,82.508
12/07/18 10H0min0s,82.508
12/07/18 10H30min0s,82.33
12/07/18 11H0min0s,82.686
12/07/18 11H30min0s,82.864
12/07/18 12H0min0s,82.686
12/07/18 12H30min0s,82.864
12/07/18 13H0min0s,83.043
12/07/18 13H30min0s,83.221
12/07/18 14H0min0s,82.864
12/07/18 14H30min0s,83.221
12/07/18 15H0min0s,83.757
12/07/18 15H30min0s,84.115
12/07/18 16H0min0s,85.915
12/07/18 16H30min0s,84.654
12/07/18 17H0min0s,84.115
12/07/18 17H30min0s,83.757
12/07/18 18H0min0s,83.757
12/07/18 18H30min0s,83.579
12/07/18 19H0min0s,83.579
12/07/18 19H30min0s,83.579
12/07/18 20H0min0s,83.399
12/07/18 20H30min0s,83.221
12/07/18 21H0min0s,83.043
12/07/18 21H30min0s,82.864
12/07/18 22H0min0s,82.864
12/07/18 22H30min0s,82.686
12/07/18 23H0min0s,82.686
12/07/18 23H30min0s,82.508
12/08/18 00H0min0s,82.508
12/08/18 00H30min0s,82.33
12/08/18 01H0min0s,82.33
12/08/18 01H30min0s,82.33
12/08/18 02H0min0s,82.152
12/08/18 02H30min0s,82.152
12/08/18 03H0min0s,82.152
12/08/18 03H30min0s,81.975
12/08/18 04H0min0s,81.975
12/08/18 04H30min0s,81.797
12/08/18 05H0min0s,81.797
12/08/18 05H30min0s,81.797
12/08/18 06H0min0s,81.621
12/08/18 06H30min0s,81.621
12/08/18 07H0min0s,81.797
12/08/18 07H30min0s,81.797
12/08/18 08H0min0s,81.975
12/08/18 08H30min0s,81.975
12/08/18 09H0min0s,82.152
12/08/18 09H30min0s,82.152
12/08/18 10H0min0s,82.152
12/08/18 10H30min0s,82.508
12/08/18 11H0min0s,81.975
12/08/18 11H30min0s,82.152
12/08/18 12H0min0s,82.686
12/08/18 12H30min0s,82.864
12/08/18 13H0min0s,83.399
12/08/18 13H30min0s,83.757
12/08/18 14H0min0s,84.115
12/08/18 14H30min0s,83.221
12/08/18 15H0min0s,84.115
12/08/18 15H30min0s,83.399
12/08/18 16H0min0s,83.399
12/08/18 16H30min0s,83.221
12/08/18 17H0min0s,83.399
12/08/18 17H30min0s,83.221
12/08/18 18H0min0s,83.221
12/08/18 18H30min0s,83.043
12/08/18 19H0min0s,83.043
12/08/18 19H30min0s,83.043
12/08/18 20H0min0s,82.864
12/08/18 20H30min0s,82.864
12/08/18 21H0min0s,82.864
12/08/18 21H30min0s,82.864
12/08/18 22H0min0s,82.686
12/08/18 22H30min0s,82.686
12/08/18 23H0min0s,82.686
12/08/18 23H30min0s,82.508
12/09/18 00H0min0s,82.508
12/09/18 00H30min0s,82.508
12/09/18 01H0min0s,82.33
12/09/18 01H30min0s,82.33
12/09/18 02H0min0s,82.33
12/09/18 02H30min0s,82.152
12/09/18 03H0min0s,82.152
12/09/18 03H30min0s,82.152
12/09/18 04H0min0s,81.975
12/09/18 04H30min0s,81.975
12/09/18 05H0min0s,81.975
12/09/18 05H30min0s,81.797
12/09/18 06H0min0s,81.797
12/09/18 06H30min0s,81.797
12/09/18 07H0min0s,81.797
12/09/18 07H30min0s,81.975
12/09/18 08H0min0s,82.152
12/09/18 08H30min0s,81.975
12/09/18 09H0min0s,81.975
12/09/18 09H30min0s,81.975
12/09/18 10H0min0s,81.797
12/09/18 10H30min0s,81.621
12/09/18 11H0min0s,81.442
12/09/18 11H30min0s,81.266
12/09/18 12H0min0s,81.09
12/09/18 12H30min0s,81.09
12/09/18 13H0min0s,81.442
12/09/18 13H30min0s,81.621
12/09/18 14H0min0s,82.508
12/09/18 14H30min0s,82.508
12/09/18 15H0min0s,83.043
12/09/18 15H30min0s,82.686
12/09/18 16H0min0s,82.686
12/09/18 16H30min0s,82.864
12/09/18 17H0min0s,82.686
12/09/18 17H30min0s,82.686
12/09/18 18H0min0s,82.152
12/09/18 18H30min0s,81.975
12/09/18 19H0min0s,81.797
12/09/18 19H30min0s,81.621
12/09/18 20H0min0s,81.621
12/09/18 20H30min0s,81.442
12/09/18 21H0min0s,81.266
12/09/18 21H30min0s,81.266
12/09/18 22H0min0s,81.09
12/09/18 22H30min0s,80.911
12/09/18 23H0min0s,80.911
12/09/18 23H30min0s,80.735
12/10/18 00H0min0s,80.735
12/10/18 00H30min0s,80.735
12/10/18 01H0min0s,80.559
12/10/18 01H30min0s,80.559
12/10/18 02H0min0s,80.559
12/10/18 02H30min0s,80.382
12/10/18 03H0min0s,80.382
12/10/18 03H30min0s,80.382
12/10/18 04H0min0s,80.206
12/10/18 04H30min0s,80.206
12/10/18 05H0min0s,80.206
12/10/18 05H30min0s,80.029
12/10/18 06H0min0s,80.029
12/10/18 06H30min0s,80.029
12/10/18 07H0min0s,80.029
12/10/18 07H30min0s,80.029
12/10/18 08H0min0s,80.206
12/10/18 08H30min0s,80.206
12/10/18 09H0min0s,80.206
12/10/18 09H30min0s,80.206
12/10/18 10H0min0s,80.735
12/10/18 10H30min0s,83.399
12/10/18 11H0min0s,82.152
12/10/18 11H30min0s,81.975
12/10/18 12H0min0s,83.935
12/10/18 12H30min0s,83.399
12/10/18 13H0min0s,85.554
12/10/18 13H30min0s,83.579
12/10/18 14H0min0s,84.295
12/10/18 14H30min0s,83.043
12/10/18 15H0min0s,84.115
12/10/18 15H30min0s,83.757
12/10/18 16H0min0s,83.935
12/10/18 16H30min0s,84.474
12/10/18 17H0min0s,84.474
12/10/18 17H30min0s,83.579
12/10/18 18H0min0s,82.686
12/10/18 18H30min0s,82.33
12/10/18 19H0min0s,82.33
12/10/18 19H30min0s,82.152
12/10/18 20H0min0s,82.152
12/10/18 20H30min0s,81.975
12/10/18 21H0min0s,81.975
12/10/18 21H30min0s,81.797
12/10/18 22H0min0s,81.797
12/10/18 22H30min0s,81.621
12/10/18 23H0min0s,81.621
12/10/18 23H30min0s,81.442
12/11/18 00H0min0s,81.442
12/11/18 00H30min0s,81.442
12/11/18 01H0min0s,81.266
12/11/18 01H30min0s,81.266
12/11/18 02H0min0s,81.09
12/11/18 02H30min0s,81.09
12/11/18 03H0min0s,80.911
12/11/18 03H30min0s,80.911
12/11/18 04H0min0s,80.735
12/11/18 04H30min0s,80.735
12/11/18 05H0min0s,80.559
12/11/18 05H30min0s,80.559
12/11/18 06H0min0s,80.559
12/11/18 06H30min0s,80.559
12/11/18 07H0min0s,80.735
12/11/18 07H30min0s,81.09
12/11/18 08H0min0s,81.09
12/11/18 08H30min0s,81.621
12/11/18 09H0min0s,81.975
12/11/18 09H30min0s,82.686
12/11/18 10H0min0s,81.975
12/11/18 10H30min0s,82.508
12/11/18 11H0min0s,82.864
12/11/18 11H30min0s,83.399
12/11/18 12H0min0s,83.579
12/11/18 12H30min0s,84.834
12/11/18 13H0min0s,85.554
12/11/18 13H30min0s,85.915
12/11/18 14H0min0s,84.295
12/11/18 14H30min0s,85.194
12/11/18 15H0min0s,86.641
12/11/18 15H30min0s,87.004
12/11/18 16H0min0s,87.368
12/11/18 16H30min0s,86.823
12/11/18 17H0min0s,85.915
12/11/18 17H30min0s,85.735
12/11/18 18H0min0s,85.374
12/11/18 18H30min0s,84.834
12/11/18 19H0min0s,84.654
12/11/18 19H30min0s,84.654
12/11/18 20H0min0s,84.474
12/11/18 20H30min0s,84.295
12/11/18 21H0min0s,84.295
12/11/18 21H30min0s,84.115
12/11/18 22H0min0s,83.935
12/11/18 22H30min0s,83.935
12/11/18 23H0min0s,83.757
12/11/18 23H30min0s,83.757
12/12/18 00H0min0s,83.579
12/12/18 00H30min0s,83.579
12/12/18 01H0min0s,83.399
12/12/18 01H30min0s,83.399
12/12/18 02H0min0s,83.221
12/12/18 02H30min0s,83.043
12/12/18 03H0min0s,83.043
12/12/18 03H30min0s,83.043
12/12/18 04H0min0s,82.864
12/12/18 04H30min0s,82.864
12/12/18 05H0min0s,82.686
12/12/18 05H30min0s,82.508
12/12/18 06H0min0s,82.508
12/12/18 06H30min0s,82.508
12/12/18 07H0min0s,82.686
12/12/18 07H30min0s,82.864
12/12/18 08H0min0s,83.399
12/12/18 08H30min0s,83.757
12/12/18 09H0min0s,83.757
12/12/18 09H30min0s,84.295
12/12/18 10H0min0s,85.014
12/12/18 10H30min0s,85.915
12/12/18 11H0min0s,86.097
12/12/18 11H30min0s,86.641
12/12/18 12H0min0s,86.097
12/12/18 12H30min0s,85.915
12/12/18 13H0min0s,87.733
12/12/18 13H30min0s,86.097
12/12/18 14H0min0s,85.554
12/12/18 14H30min0s,85.735
12/12/18 15H0min0s,85.554
12/12/18 15H30min0s,85.374
12/12/18 16H0min0s,85.915
12/12/18 16H30min0s,86.097
12/12/18 17H0min0s,86.277
12/12/18 17H30min0s,85.374
12/12/18 18H0min0s,85.194
12/12/18 18H30min0s,85.014
12/12/18 19H0min0s,84.834
12/12/18 19H30min0s,84.834
12/12/18 20H0min0s,84.654
12/12/18 20H30min0s,84.474
12/12/18 21H0min0s,84.474
12/12/18 21H30min0s,84.295
12/12/18 22H0min0s,84.295
12/12/18 22H30min0s,84.115
12/12/18 23H0min0s,84.115
12/12/18 23H30min0s,83.579
12/13/18 00H0min0s,83.043
12/13/18 00H30min0s,82.864
12/13/18 01H0min0s,82.864
12/13/18 01H30min0s,82.508
12/13/18 02H0min0s,82.508
12/13/18 02H30min0s,82.508
12/13/18 03H0min0s,82.33
12/13/18 03H30min0s,82.152
12/13/18 04H0min0s,82.152
12/13/18 04H30min0s,82.152
12/13/18 05H0min0s,81.975
12/13/18 05H30min0s,81.797
12/13/18 06H0min0s,81.797
12/13/18 06H30min0s,81.797
12/13/18 07H0min0s,81.797
12/13/18 07H30min0s,81.975
12/13/18 08H0min0s,81.975
12/13/18 08H30min0s,82.152
12/13/18 09H0min0s,82.508
12/13/18 09H30min0s,83.399
12/13/18 10H0min0s,83.935
12/13/18 10H30min0s,83.757
12/13/18 11H0min0s,83.935
12/13/18 11H30min0s,85.194
12/13/18 12H0min0s,85.374
12/13/18 12H30min0s,86.097
12/13/18 13H0min0s,84.834
12/13/18 13H30min0s,87.368
12/13/18 14H0min0s,87.733
12/13/18 14H30min0s,86.459
12/13/18 15H0min0s,87.552
12/13/18 15H30min0s,86.459
12/13/18 16H0min0s,87.368
12/13/18 16H30min0s,87.368
12/13/18 17H0min0s,87.368
12/13/18 17H30min0s,86.641
12/13/18 18H0min0s,86.277
12/13/18 18H30min0s,85.735
12/13/18 19H0min0s,85.554
12/13/18 19H30min0s,85.554
12/13/18 20H0min0s,85.374
12/13/18 20H30min0s,85.194
12/13/18 21H0min0s,85.014
12/13/18 21H30min0s,85.014
12/13/18 22H0min0s,84.834
12/13/18 22H30min0s,84.654
12/13/18 23H0min0s,84.654
12/13/18 23H30min0s,84.474
12/14/18 00H0min0s,84.295
12/14/18 00H30min0s,84.115
12/14/18 01H0min0s,83.935
12/14/18 01H30min0s,83.935
12/14/18 02H0min0s,83.757
12/14/18 02H30min0s,83.579
12/14/18 03H0min0s,83.579
12/14/18 03H30min0s,83.399
12/14/18 04H0min0s,83.221
12/14/18 04H30min0s,83.221
12/14/18 05H0min0s,83.043
12/14/18 05H30min0s,83.043
12/14/18 06H0min0s,82.864
12/14/18 06H30min0s,82.864
12/14/18 07H0min0s,82.864
12/14/18 07H30min0s,83.043
12/14/18 08H0min0s,83.757
12/14/18 08H30min0s,84.295
12/14/18 09H0min0s,84.654
12/14/18 09H30min0s,85.194
12/14/18 10H0min0s,85.554
12/14/18 10H30min0s,86.097
12/14/18 11H0min0s,86.823
12/14/18 11H30min0s,87.368
12/14/18 12H0min0s,87.552
12/14/18 12H30min0s,87.733
12/14/18 13H0min0s,88.466
12/14/18 13H30min0s,88.282
12/14/18 14H0min0s,89.384
12/14/18 14H30min0s,89.569
12/14/18 15H0min0s,89.2
12/14/18 15H30min0s,89.384
12/14/18 16H0min0s,89.569
12/14/18 16H30min0s,88.65
12/14/18 17H0min0s,87.915
12/14/18 17H30min0s,87.915
12/14/18 18H0min0s,87.552
12/14/18 18H30min0s,87.004
12/14/18 19H0min0s,86.641
12/14/18 19H30min0s,86.641
12/14/18 20H0min0s,86.641
12/14/18 20H30min0s,86.459
12/14/18 21H0min0s,86.277
12/14/18 21H30min0s,86.277
12/14/18 22H0min0s,86.097
12/14/18 22H30min0s,85.915
12/14/18 23H0min0s,85.735
12/14/18 23H30min0s,85.735
12/15/18 00H0min0s,85.554
12/15/18 00H30min0s,85.374
12/15/18 01H0min0s,85.374
12/15/18 01H30min0s,85.194
12/15/18 02H0min0s,85.014
12/15/18 02H30min0s,84.834
12/15/18 03H0min0s,84.834
12/15/18 03H30min0s,84.654
12/15/18 04H0min0s,84.474
12/15/18 04H30min0s,84.474
12/15/18 05H0min0s,84.295
12/15/18 05H30min0s,84.295
12/15/18 06H0min0s,84.115
12/15/18 06H30min0s,84.115
12/15/18 07H0min0s,84.115
12/15/18 07H30min0s,84.115
12/15/18 08H0min0s,84.654
12/15/18 08H30min0s,85.374
12/15/18 09H0min0s,85.735
12/15/18 09H30min0s,85.915
12/15/18 10H0min0s,86.277
12/15/18 10H30min0s,86.823
12/15/18 11H0min0s,87.733
12/15/18 11H30min0s,88.65
12/15/18 12H0min0s,89.2
12/15/18 12H30min0s,88.833
12/15/18 13H0min0s,90.309
12/15/18 13H30min0s,89.569
12/15/18 14H0min0s,90.867
