   2023      6      5   12.00     16896.00   0.17775E+02   0.00000E+00   0.17775E+02   0.18187E+02   0.18813E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.53358E+02   0.11478E+03  -0.24406E+03  -0.65579E+03   0.54531E-02   0.84127E-05   0.86880E-02       0.16     145.00     0.0000  0.00   0.11746E+00   0.16257E+01    18.2100    18.2396    18.2729    18.3656    18.5562
   2023      6      6   12.00     16920.00   0.17306E+02   0.00000E+00   0.17306E+02   0.17836E+02   0.18476E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.56231E+02   0.13818E+03  -0.27001E+03  -0.70622E+03   0.72339E-02   0.15125E-04   0.19909E-01       0.16     177.64     0.0000  0.00   0.18238E+00   0.31963E+01    17.8630    17.8983    17.9365    18.0282    18.2314
   2023      6      7   12.00     16944.00   0.17963E+02   0.00000E+00   0.17963E+02   0.18327E+02   0.18925E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.43994E+02   0.11810E+03  -0.24415E+03  -0.66196E+03   0.54294E-02   0.82853E-05   0.67971E-02       0.16     194.28     0.0000  0.00   0.91035E-01   0.23091E+01    18.3447    18.3743    18.4077    18.4946    18.6893
   2023      6      8   12.00     16968.00   0.19102E+02   0.00000E+00   0.19102E+02   0.19410E+02   0.19957E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.38627E+02   0.11299E+03  -0.24619E+03  -0.57120E+03   0.45723E-02   0.48714E-05   0.26813E-02       0.16     221.00     0.0000  0.00   0.80974E-01   0.99437E+00    19.4236    19.4494    19.4775    19.5605    19.7377
   2023      6      9   12.00     16992.00   0.19539E+02   0.00000E+00   0.19539E+02   0.19889E+02   0.20403E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.43236E+02   0.12049E+03  -0.26259E+03  -0.53409E+03   0.46540E-02   0.54144E-05   0.31029E-02       0.16     227.41     0.0000  0.00   0.74984E-01   0.14280E+01    19.9067    19.9333    19.9618    20.0395    20.2086
   2023      6     10   12.00     17016.00   0.19310E+02   0.00000E+00   0.19310E+02   0.19795E+02   0.20327E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.53157E+02   0.12709E+03  -0.28088E+03  -0.54931E+03   0.48908E-02   0.63372E-05   0.43024E-02       0.16     228.95     0.0000  0.00   0.76425E-01   0.19309E+01    19.8236    19.8557    19.8840    19.9615    20.1296
   2023      6     11   12.00     17040.00   0.18398E+02   0.00000E+00   0.18398E+02   0.18905E+02   0.19507E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.69493E+02   0.17123E+03  -0.33685E+03  -0.64238E+03   0.85293E-02   0.42797E-04   0.43690E-01       0.16     223.49     0.0000  0.00   0.28837E+00   0.28685E+01    18.9340    18.9728    19.0105    19.0970    19.2750
   2023      6     12   12.00     17064.00   0.17201E+02   0.00000E+00   0.17201E+02   0.17718E+02   0.18389E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.66100E+02   0.13883E+03  -0.28540E+03  -0.72404E+03   0.73290E-02   0.30870E-04   0.30981E-01       0.16     163.33     0.0000  0.00   0.19580E+00   0.31816E+01    17.7450    17.7829    17.8248    17.9231    18.1208
   2023      6     13   12.00     17088.00   0.16562E+02   0.00000E+00   0.16562E+02   0.17132E+02   0.17838E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.80424E+02   0.12702E+03  -0.27818E+03  -0.76271E+03   0.64776E-02   0.13971E-04   0.15900E-01       0.16     126.20     0.0000  0.00   0.93602E-01   0.39708E+01    17.1615    17.1999    17.2415    17.3436    17.5537
   2023      6     14   12.00     17112.00   0.15984E+02   0.00000E+00   0.15984E+02   0.16551E+02   0.17351E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.79388E+02   0.12531E+03  -0.28199E+03  -0.82257E+03   0.64944E-02   0.13408E-04   0.15942E-01       0.16     158.15     0.0000  0.00   0.52402E-01   0.42465E+01    16.5807    16.6226    16.6684    16.7871    17.0182
   2023      6     15   12.00     17136.00   0.17475E+02   0.00000E+00   0.17475E+02   0.17694E+02   0.18378E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.45904E+02   0.85485E+02  -0.22696E+03  -0.71690E+03   0.31235E-02   0.45565E-05   0.27862E-02       0.16     194.14     0.0000  0.00  -0.18489E-01   0.12349E+01    17.7024    17.7242    17.7534    17.8610    18.0752
   2023      6     16   12.00     17160.00   0.18937E+02   0.00000E+00   0.18937E+02   0.19324E+02   0.19882E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.51085E+02   0.11974E+03  -0.27223E+03  -0.58310E+03   0.47971E-02   0.94636E-05   0.11449E-01       0.16     226.31     0.0000  0.00  -0.20715E-01  -0.30262E+01    19.3442    19.3746    19.4057    19.4891    19.6654
   2023      6     17   12.00     17184.00   0.19009E+02   0.00000E+00   0.19009E+02   0.19411E+02   0.20005E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.60701E+02   0.13525E+03  -0.31412E+03  -0.60465E+03   0.49461E-02   0.10542E-04   0.88857E-02       0.16     281.28     0.0000  0.00   0.27849E-01  -0.15264E+01    19.4295    19.4588    19.4894    19.5803    19.7750
   2023      6     18   12.00     17208.00   0.18465E+02   0.00000E+00   0.18465E+02   0.19097E+02   0.19735E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.71917E+02   0.16954E+03  -0.36684E+03  -0.65818E+03   0.61639E-02   0.11365E-04   0.11963E-01       0.16     320.87     0.0000  0.00   0.11157E+00   0.31424E+01    19.1336    19.1757    19.2135    19.3027    19.4944
   2023      6     19   12.00     17232.00   0.19962E+02   0.00000E+00   0.19962E+02   0.20233E+02   0.20718E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.41356E+02   0.11333E+03  -0.26658E+03  -0.52203E+03   0.35970E-02   0.43905E-05   0.13973E-02       0.16     272.20     0.0000  0.00   0.38062E-01   0.82667E+00    20.2447    20.2667    20.2892    20.3636    20.5262
   2023      6     20   12.00     17256.00   0.20216E+02   0.00000E+00   0.20216E+02   0.20501E+02   0.20970E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.39497E+02   0.11363E+03  -0.25238E+03  -0.47848E+03   0.39289E-02   0.42335E-05   0.15665E-02       0.16     211.99     0.0000  0.00   0.41102E-01  -0.12317E+01    20.5140    20.5372    20.5612    20.6328    20.7875
   2023      6     21   12.00     17280.00   0.20338E+02   0.00000E+00   0.20338E+02   0.20599E+02   0.21039E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.33004E+02   0.10328E+03  -0.22809E+03  -0.46783E+03   0.36085E-02   0.41336E-05   0.13858E-02       0.16     214.29     0.0000  0.00   0.16987E-02  -0.14614E+01    20.6100    20.6325    20.6551    20.7216    20.8779
   2023      6     22   12.00     17304.00   0.21433E+02   0.00000E+00   0.21433E+02   0.21525E+02   0.21861E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.26748E+02   0.72735E+02  -0.17379E+03  -0.36172E+03   0.17079E-02   0.16628E-05   0.11025E-03       0.16     170.98     0.0000  0.00  -0.38373E-02   0.47242E-01    21.5274    21.5382    21.5535    21.6076    21.7306
   2023      6     23   12.00     17328.00   0.21156E+02   0.00000E+00   0.21156E+02   0.21342E+02   0.21684E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.33468E+02   0.78036E+02  -0.16911E+03  -0.36689E+03   0.32434E-02   0.33272E-05   0.74935E-03       0.16     126.41     0.0000  0.00   0.66085E-02   0.11512E+01    21.3495    21.3666    21.3845    21.4363    21.5538
   2023      6     24   12.00     17352.00   0.20988E+02   0.00000E+00   0.20988E+02   0.21133E+02   0.21492E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.32107E+02   0.72927E+02  -0.16759E+03  -0.38414E+03   0.28548E-02   0.28679E-05   0.37695E-03       0.16     116.35     0.0000  0.00   0.17060E-01   0.76559E+00    21.1392    21.1539    21.1709    21.2268    21.3533
   2023      6     25   12.00     17376.00   0.19727E+02   0.00000E+00   0.19727E+02   0.20114E+02   0.20587E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.52317E+02   0.11160E+03  -0.22978E+03  -0.48924E+03   0.52262E-02   0.90255E-05   0.86207E-02       0.16     117.04     0.0000  0.00   0.77181E-01   0.26412E+01    20.1361    20.1638    20.1910    20.2597    20.4050
   2023      6     26   12.00     17400.00   0.18530E+02   0.00000E+00   0.18530E+02   0.18958E+02   0.19542E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.53843E+02   0.11114E+03  -0.23229E+03  -0.60121E+03   0.58850E-02   0.10896E-04   0.11971E-01       0.16     140.68     0.0000  0.00   0.85529E-01   0.34654E+01    18.9805    19.0115    19.0444    19.1302    19.3007
   2023      6     27   12.00     17424.00   0.19100E+02   0.00000E+00   0.19100E+02   0.19384E+02   0.19916E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.43487E+02   0.10002E+03  -0.22155E+03  -0.56275E+03   0.42073E-02   0.46167E-05   0.21165E-02       0.16     162.59     0.0000  0.00   0.56959E-01   0.12871E+01    19.3966    19.4218    19.4492    19.5293    19.7051
   2023      6     28   12.00     17448.00   0.19681E+02   0.00000E+00   0.19681E+02   0.19986E+02   0.20506E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.44035E+02   0.10460E+03  -0.23696E+03  -0.52543E+03   0.38980E-02   0.43183E-05   0.18488E-02       0.16     216.06     0.0000  0.00   0.18700E-01   0.14249E+01    20.0002    20.0248    20.0503    20.1313    20.3002
   2023      6     29   12.00     17472.00   0.20951E+02   0.00000E+00   0.20951E+02   0.21106E+02   0.21512E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.38581E+02   0.92127E+02  -0.22763E+03  -0.43541E+03   0.20618E-02   0.23813E-05   0.69315E-03       0.16     254.97     0.0000  0.00  -0.86415E-02   0.57179E+00    21.1116    21.1276    21.1466    21.2107    21.3548
   2023      6     30   12.00     17496.00   0.22286E+02   0.00000E+00   0.22286E+02   0.22411E+02   0.22706E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.34834E+02   0.95380E+02  -0.23434E+03  -0.32744E+03   0.19924E-02   0.22088E-05   0.27259E-03       0.16     282.40     0.0000  0.00   0.80919E-02   0.36033E+00    22.4148    22.4274    22.4413    22.4877    22.5979
   2023      7      1   12.00     17520.00   0.22499E+02   0.00000E+00   0.22499E+02   0.22837E+02   0.23144E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.41376E+02   0.14059E+03  -0.28836E+03  -0.30789E+03   0.44116E-02   0.48800E-05   0.32801E-02       0.16     307.27     0.0000  0.00   0.75726E-01   0.44116E+00    22.8541    22.8777    22.8964    22.9411    23.0455
   2023      7      2   12.00     17544.00   0.21189E+02   0.00000E+00   0.21189E+02   0.21732E+02   0.22131E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.46435E+02   0.16350E+03  -0.30244E+03  -0.39698E+03   0.61470E-02   0.87744E-05   0.96879E-02       0.16     247.73     0.0000  0.00   0.14742E+00   0.10465E+01    21.7642    21.7967    21.8227    21.8770    22.0028
   2023      7      3   12.00     17568.00   0.19623E+02   0.00000E+00   0.19623E+02   0.20098E+02   0.20617E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.50459E+02   0.14996E+03  -0.27370E+03  -0.52064E+03   0.47948E-02   0.61998E-05   0.52184E-02       0.16     172.98     0.0000  0.00   0.57750E-01   0.23099E+01    20.1257    20.1573    20.1869    20.2620    20.4146
   2023      7      4   12.00     17592.00   0.18290E+02   0.00000E+00   0.18290E+02   0.18806E+02   0.19472E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.75654E+02   0.16492E+03  -0.30485E+03  -0.63652E+03   0.41806E-02   0.53291E-05   0.25503E-02       0.16     165.31     0.0000  0.00   0.35060E-01   0.17793E+01    18.8323    18.8651    18.8983    19.0011    19.1879
   2023      7      5   12.00     17616.00   0.16946E+02   0.00000E+00   0.16946E+02   0.17544E+02   0.18255E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.72449E+02   0.13328E+03  -0.25317E+03  -0.72932E+03   0.54416E-02   0.71172E-05   0.72419E-02       0.16     130.94     0.0000  0.00   0.89113E-01   0.26427E+01    17.5806    17.6215    17.6608    17.7640    17.9800
   2023      7      6   12.00     17640.00   0.18145E+02   0.00000E+00   0.18145E+02   0.18440E+02   0.19038E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.32244E+02   0.10085E+03  -0.17991E+03  -0.62201E+03   0.46939E-02   0.54455E-05   0.41598E-02       0.16     110.71     0.0000  0.00   0.33707E-01   0.22911E+01    18.4536    18.4812    18.5134    18.6046    18.8035
   2023      7      7   12.00     17664.00   0.18214E+02   0.00000E+00   0.18214E+02   0.18662E+02   0.19263E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.38887E+02   0.16036E+03  -0.25821E+03  -0.62961E+03   0.53650E-02   0.80332E-05   0.68692E-02       0.16     154.68     0.0000  0.00  -0.47120E-01   0.29888E+01    18.6846    18.7162    18.7497    18.8394    19.0311
   2023      7      8   12.00     17688.00   0.17018E+02   0.00000E+00   0.17018E+02   0.17567E+02   0.18225E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.65828E+02   0.16369E+03  -0.28128E+03  -0.72643E+03   0.83019E-02   0.64049E-04   0.48167E-01       0.16     122.22     0.0000  0.00  -0.43744E-01   0.78445E+01    17.5997    17.6391    17.6810    17.7748    17.9895
   2023      7      9   12.00     17712.00   0.15505E+02   0.00000E+00   0.15505E+02   0.16114E+02   0.16861E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.77508E+02   0.15841E+03  -0.27128E+03  -0.83594E+03   0.94264E-02   0.10280E-03   0.71817E-01       0.16      63.71     0.0000  0.00   0.12674E-02   0.10219E+02    16.1453    16.1911    16.2434    16.3517    16.5973
   2023      7     10   12.00     17736.00   0.14784E+02   0.00000E+00   0.14784E+02   0.15262E+02   0.16091E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.48307E+02   0.15216E+03  -0.23294E+03  -0.91155E+03   0.65357E-02   0.14497E-04   0.16459E-01       0.16      70.88     0.0000  0.00  -0.45988E-01   0.47064E+01    15.2867    15.3259    15.3739    15.4965    15.7408
   2023      7     11   12.00     17760.00   0.17178E+02   0.00000E+00   0.17178E+02   0.17338E+02   0.18021E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.20525E+02   0.87930E+02  -0.16049E+03  -0.71617E+03   0.28694E-02   0.31819E-05   0.10018E-02       0.16     130.64     0.0000  0.00  -0.21591E-01   0.13689E+00    17.3423    17.3601    17.3877    17.4973    17.7170
   2023      7     12   12.00     17784.00   0.18833E+02   0.00000E+00   0.18833E+02   0.19089E+02   0.19637E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.36732E+02   0.10803E+03  -0.20672E+03  -0.57576E+03   0.37778E-02   0.41259E-05   0.15178E-02       0.16     164.50     0.0000  0.00   0.18062E-01  -0.14849E+01    19.0996    19.1231    19.1499    19.2346    19.4157
   2023      7     13   12.00     17808.00   0.19546E+02   0.00000E+00   0.19546E+02   0.19777E+02   0.20269E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.47427E+02   0.87878E+02  -0.19432E+03  -0.50246E+03   0.33555E-02   0.49558E-05   0.36135E-02       0.16     120.86     0.0000  0.00  -0.17132E-02   0.13093E+01    19.7874    19.8059    19.8290    19.9054    20.0643
   2023      7     14   12.00     17832.00   0.18215E+02   0.00000E+00   0.18215E+02   0.18608E+02   0.19189E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.60117E+02   0.10463E+03  -0.21579E+03  -0.61183E+03   0.53654E-02   0.79673E-05   0.79279E-02       0.16      99.64     0.0000  0.00   0.41728E-01   0.27651E+01    18.6299    18.6607    18.6940    18.7809    18.9645
   2023      7     15   12.00     17856.00   0.18268E+02   0.00000E+00   0.18268E+02   0.18528E+02   0.19115E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.48423E+02   0.84941E+02  -0.18997E+03  -0.61405E+03   0.41130E-02   0.43286E-05   0.22334E-02       0.16     101.12     0.0000  0.00   0.70382E-01  -0.25348E+00    18.5393    18.5619    18.5898    18.6798    18.8748
   2023      7     16   12.00     17880.00   0.18379E+02   0.00000E+00   0.18379E+02   0.18717E+02   0.19300E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.49949E+02   0.90271E+02  -0.19854E+03  -0.59503E+03   0.45738E-02   0.58063E-05   0.49651E-02       0.16      95.60     0.0000  0.00  -0.19941E-01  -0.24044E+01    18.7345    18.7620    18.7928    18.8815    19.0520
   2023      7     17   12.00     17904.00   0.18590E+02   0.00000E+00   0.18590E+02   0.18970E+02   0.19539E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.46418E+02   0.10087E+03  -0.22319E+03  -0.60995E+03   0.63703E-02   0.96821E-05   0.12262E-01       0.16     206.64     0.0000  0.00  -0.13518E+00  -0.27456E+01    18.9913    19.0231    19.0558    19.1384    19.3232
   2023      7     18   12.00     17928.00   0.21034E+02   0.00000E+00   0.21034E+02   0.21258E+02   0.21640E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.44730E+02   0.95990E+02  -0.23200E+03  -0.42436E+03   0.39498E-02   0.46225E-05   0.26350E-02       0.16     282.74     0.0000  0.00  -0.53788E-01  -0.94517E+00    21.2674    21.2873    21.3073    21.3649    21.4988
   2023      7     19   12.00     17952.00   0.22439E+02   0.00000E+00   0.22439E+02   0.22529E+02   0.22776E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.29025E+02   0.64053E+02  -0.15947E+03  -0.27819E+03   0.22858E-02   0.20896E-05   0.23650E-03       0.16     202.98     0.0000  0.00   0.14986E-01   0.27759E-01    22.5325    22.5429    22.5543    22.5918    22.6825
   2023      7     20   12.00     17976.00   0.22432E+02   0.00000E+00   0.22432E+02   0.22631E+02   0.22870E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.32231E+02   0.76230E+02  -0.16053E+03  -0.24206E+03   0.35557E-02   0.32829E-05   0.12712E-02       0.17     106.25     0.0000  0.00  -0.20188E-01   0.11658E+01    22.6414    22.6577    22.6725    22.7077    22.7866
   2023      7     21   12.00     18000.00   0.20226E+02   0.00000E+00   0.20226E+02   0.20526E+02   0.20939E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.43763E+02   0.86296E+02  -0.17194E+03  -0.43320E+03   0.50986E-02   0.64562E-05   0.52465E-02       0.17      71.52     0.0000  0.00  -0.65190E-01   0.23444E+01    20.5430    20.5678    20.5921    20.6523    20.7816
   2023      7     22   12.00     18024.00   0.19786E+02   0.00000E+00   0.19786E+02   0.20105E+02   0.20538E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.37455E+02   0.93829E+02  -0.17167E+03  -0.47049E+03   0.62861E-02   0.11706E-04   0.13608E-01       0.17      85.73     0.0000  0.00  -0.95882E-02   0.44892E+01    20.1218    20.1488    20.1760    20.2392    20.3800
   2023      7     23   12.00     18048.00   0.19079E+02   0.00000E+00   0.19079E+02   0.19422E+02   0.19919E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.42054E+02   0.99466E+02  -0.18323E+03  -0.53346E+03   0.58255E-02   0.11645E-04   0.10643E-01       0.17      79.61     0.0000  0.00   0.17650E-01   0.38737E+01    19.4381    19.4653    19.4951    19.5682    19.7241
   2023      7     24   12.00     18072.00   0.19015E+02   0.00000E+00   0.19015E+02   0.19272E+02   0.19772E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.41526E+02   0.78865E+02  -0.16207E+03  -0.53987E+03   0.44486E-02   0.52468E-05   0.30055E-02       0.17      79.43     0.0000  0.00   0.25393E-01   0.21225E+01    19.2830    19.3068    19.3349    19.4103    19.5764
