   2021      9      8   12.00      1656.00   0.11372E+02   0.00000E+00   0.11372E+02   0.11407E+02   0.11445E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.27941E+01   0.78580E+01  -0.43139E+02  -0.37813E+02   0.37644E-02   0.36551E-05   0.27602E-02       0.21      87.82     0.0000  0.00   0.17553E-01   0.17586E+01    11.4082    11.4160    11.4208    11.4250    11.4441
   2021      9      9   12.00      1680.00   0.12085E+02   0.00000E+00   0.12085E+02   0.12126E+02   0.12157E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.46636E+01   0.98397E+01  -0.61892E+02  -0.42321E+02   0.14141E-02   0.49349E-06   0.21484E-04       0.22     107.38     0.0000  0.00   0.86167E-02   0.65184E-01    12.1278    12.1327    12.1364    12.1402    12.1552
   2021      9     10   12.00      1704.00   0.12073E+02   0.00000E+00   0.12073E+02   0.12181E+02   0.12242E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15514E+02   0.29031E+02  -0.10414E+03  -0.55836E+02   0.34069E-02   0.56821E-05   0.35908E-02       0.22     120.89     0.0000  0.00   0.17325E-01   0.16211E+01    12.1863    12.1999    12.2077    12.2147    12.2348
   2021      9     11   12.00      1728.00   0.11118E+02   0.00000E+00   0.11118E+02   0.11277E+02   0.11348E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.17283E+02   0.33185E+02  -0.96358E+02  -0.56208E+02   0.82053E-02   0.90773E-04   0.39036E-01       0.22      97.57     0.0000  0.00   0.80117E-01   0.74167E+01    11.2853    11.2989    11.3065    11.3161    11.3397
   2021      9     12   12.00      1752.00   0.10896E+02   0.00000E+00   0.10896E+02   0.10971E+02   0.11015E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.70961E+01   0.16202E+02  -0.53053E+02  -0.35773E+02   0.61140E-02   0.26244E-04   0.13561E-01       0.22      60.87     0.0000  0.00   0.11504E+00   0.18001E+01    10.9735    10.9833    10.9899    10.9954    11.0117
   2021      9     13   12.00      1776.00   0.10595E+02   0.00000E+00   0.10595E+02   0.10666E+02   0.10711E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.73655E+01   0.15819E+02  -0.57318E+02  -0.39289E+02   0.42252E-02   0.58003E-05   0.47261E-02       0.22      66.70     0.0000  0.00   0.78072E-01  -0.12470E+01    10.6693    10.6800    10.6870    10.6923    10.7087
   2021      9     14   12.00      1800.00   0.10547E+02   0.00000E+00   0.10547E+02   0.10595E+02   0.10629E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.70361E+01   0.10333E+02  -0.56258E+02  -0.36126E+02   0.19824E-02   0.61684E-06   0.71103E-04       0.22      62.42     0.0000  0.00   0.18101E-01   0.84564E-01    10.5981    10.6051    10.6101    10.6143    10.6278
   2021      9     15   12.00      1824.00   0.10040E+02   0.00000E+00   0.10040E+02   0.10098E+02   0.10137E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.83814E+01   0.11961E+02  -0.70040E+02  -0.44682E+02   0.16865E-02   0.64919E-06   0.47355E-04       0.22      71.72     0.0000  0.00   0.13700E-01   0.63303E-01    10.1020    10.1093    10.1148    10.1197    10.1351
   2021      9     16   12.00      1848.00   0.95399E+01   0.00000E+00   0.95399E+01   0.96438E+01   0.97025E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.66093E+01   0.21868E+02  -0.85029E+02  -0.50940E+02   0.31750E-02   0.32438E-05   0.24475E-02       0.22      79.73     0.0000  0.00   0.14729E-01  -0.13987E+01     9.6485     9.6624     9.6714     9.6781     9.6978
   2021      9     17   12.00      1872.00   0.83249E+01   0.00000E+00   0.83249E+01   0.85217E+01   0.86071E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.83310E+01   0.35312E+02  -0.91038E+02  -0.50438E+02   0.63499E-02   0.23211E-04   0.15289E-01       0.22      51.82     0.0000  0.00  -0.98264E-02  -0.48074E+01     8.5323     8.5513     8.5646     8.5747     8.5990
   2021      9     18   12.00      1896.00   0.72837E+01   0.00000E+00   0.72837E+01   0.73736E+01   0.74402E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.78763E+01   0.19049E+02  -0.68468E+02  -0.55511E+02   0.31396E-02   0.35645E-05   0.28085E-02       0.23      67.36     0.0000  0.00  -0.66912E-02  -0.14237E+01     7.3776     7.3924     7.4032     7.4113     7.4371
   2021      9     19   12.00      1920.00   0.73962E+01   0.00000E+00   0.73962E+01   0.74679E+01   0.75176E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.95357E+01   0.14741E+02  -0.64894E+02  -0.43947E+02   0.15581E-02   0.34970E-06   0.31141E-04       0.23      54.52     0.0000  0.00   0.82223E-02   0.18152E+00     7.4729     7.4826     7.4901     7.4961     7.5166
   2021      9     20   12.00      1944.00   0.67620E+01   0.00000E+00   0.67620E+01   0.68639E+01   0.69473E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.15214E+02   0.27556E+02  -0.94805E+02  -0.72608E+02   0.30841E-02   0.67955E-05   0.35168E-02       0.23     122.43     0.0000  0.00  -0.10156E-01  -0.15138E+01     6.8672     6.8836     6.8953     6.9051     6.9434
   2021      9     21   12.00      1968.00   0.70274E+01   0.00000E+00   0.70274E+01   0.72077E+01   0.73150E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.29017E+02   0.46714E+02  -0.13191E+03  -0.79245E+02   0.55050E-02   0.11032E-04   0.86346E-02       0.23     142.08     0.0000  0.00   0.37331E-01  -0.31464E+01     7.2143     7.2403     7.2573     7.2700     7.3062
   2021      9     22   12.00      1992.00   0.53508E+01   0.00000E+00   0.53508E+01   0.55650E+01   0.56707E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.31006E+02   0.40022E+02  -0.10766E+03  -0.61243E+02   0.75760E-02   0.34828E-04   0.25073E-01       0.23      51.82     0.0000  0.00   0.23748E+00  -0.17501E+01     5.5752     5.5975     5.6136     5.6277     5.6649
   2021      9     23   12.00      2016.00   0.37582E+01   0.00000E+00   0.37582E+01   0.39555E+01   0.40962E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.21347E+02   0.38517E+02  -0.10904E+03  -0.70853E+02   0.78031E-02   0.35180E-04   0.25640E-01       0.23      62.87     0.0000  0.00   0.25358E+00   0.40838E+00     3.9639     3.9849     4.0027     4.0260     4.0931
   2021      9     24   12.00      2040.00   0.25940E+01   0.00000E+00   0.25940E+01   0.27745E+01   0.40998E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.11221E+02   0.22994E+02  -0.93204E+02  -0.50737E+02   0.45706E-02   0.33909E-06   0.40274E-02       0.23      66.40     0.0000  0.00   0.86949E-01   0.12702E+01     2.7482     2.7837     2.9513     3.6276     4.0997
   2021      9     25   12.00      2064.00   0.18651E+01   0.00000E+00   0.18651E+01   0.25457E+01   0.42661E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.26111E+01   0.75066E+01  -0.70103E+02  -0.61884E+02   0.21026E-02   0.23553E-09   0.10230E-03       0.23      94.30     0.0000  0.00   0.22077E-01   0.80326E-01     2.2172     3.4118     4.0270     4.1688     4.2661
   2021      9     26   12.00      2088.00   0.18894E+01   0.00000E+00   0.18894E+01   0.32054E+01   0.43153E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.13909E+01   0.59382E+01  -0.60685E+02  -0.56214E+02   0.17808E-02   0.12975E-08   0.52877E-04       0.24      81.28     0.0000  0.00   0.16673E-01  -0.59020E-01     3.4212     4.1872     4.2107     4.2277     4.3153
   2021      9     27   12.00      2112.00   0.25192E+01   0.00000E+00   0.25192E+01   0.31060E+01   0.42290E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.45207E+01   0.11314E+02  -0.73378E+02  -0.53467E+02   0.28024E-02   0.58535E-10   0.70989E-03       0.24      79.51     0.0000  0.00   0.27443E-01  -0.69916E+00     3.0424     3.6299     3.9686     4.1066     4.2290
   2021      9     28   12.00      2136.00   0.25876E+01   0.00000E+00   0.25876E+01   0.31153E+01   0.42282E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.43306E+01   0.95424E+01  -0.79476E+02  -0.56285E+02   0.23781E-02   0.61944E-10   0.49244E-03       0.24      87.34     0.0000  0.00   0.19673E-01  -0.38543E+00     3.0242     3.6291     3.8528     4.0840     4.2282
   2021      9     29   12.00      2160.00   0.21578E+01   0.00000E+00   0.21578E+01   0.25166E+01   0.41935E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.10253E+02   0.11534E+02  -0.71817E+02  -0.35010E+02   0.38587E-02   0.24878E-10   0.21714E-02       0.24      41.08     0.0000  0.00   0.69339E-01   0.82884E-01     2.2765     2.8274     3.5900     4.0210     4.1935
   2021      9     30   12.00      2184.00   0.14359E+01   0.00000E+00   0.14359E+01   0.15716E+01   0.19982E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.65605E+01   0.25178E+02  -0.80713E+02  -0.77381E+02   0.92253E-02   0.12973E-03   0.61430E-01       0.24      58.21     0.0000  0.00   0.26563E+00  -0.60218E+01     1.5751     1.5904     1.6036     1.7203     1.9929
   2021     10      1   12.00      2208.00   0.10548E+01   0.00000E+00   0.10548E+01   0.12082E+01   0.14027E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.83667E+00   0.29864E+02  -0.87972E+02  -0.70949E+02   0.96088E-02   0.11882E-03   0.62999E-01       0.24      83.15     0.0000  0.00   0.32745E+00  -0.33738E+01     1.2151     1.2327     1.2410     1.2685     1.3985
   2021     10      2   12.00      2232.00   0.61825E+00   0.00000E+00   0.61825E+00   0.77514E+00   0.95128E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.41451E+01   0.23985E+02  -0.94555E+02  -0.72437E+02   0.10000E-01   0.11433E-03   0.61775E-01       0.24      88.60     0.0000  0.00   0.39496E+00   0.28558E+01     0.7823     0.7989     0.8063     0.8314     0.9473
   2021     10      3   12.00      2256.00   0.34144E+00   0.00000E+00   0.34144E+00   0.47463E+00   0.15801E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.82750E+00   0.15571E+02  -0.69902E+02  -0.36074E+02   0.72922E-02   0.19083E-04   0.24279E-01       0.24      65.12     0.0000  0.00   0.23547E+00   0.81434E+00     0.4768     0.4946     0.5112     0.6729     1.5789
   2021     10      4   12.00      2280.00   0.63394E+00   0.00000E+00   0.63394E+00   0.64904E+00   0.21093E+01   0.00000E+00   0.00000E+00   0.00000E+00  -0.79258E+01   0.27058E+01  -0.90624E+01  -0.40224E+02   0.71991E-02   0.30445E-04   0.21033E-01       0.25      28.13     0.0000  0.00   0.21444E+00   0.17882E+01     0.6422     0.6489     0.6575     1.0155     2.1025
   2021     10      5   12.00      2304.00   0.23854E+01   0.00000E+00   0.23854E+01   0.22792E+01   0.24091E+01   0.00000E+00   0.00000E+00   0.00000E+00  -0.22919E+02  -0.16709E+02   0.42637E+02  -0.15826E+02   0.83743E-02   0.63910E-04   0.35777E-01       0.25      31.48     0.0000  0.00   0.23251E+00   0.46203E+01     2.2726     2.2679     2.2619     2.2614     2.2870
   2021     10      6   12.00      2328.00   0.46258E+01   0.00000E+00   0.46258E+01   0.45386E+01   0.46413E+01   0.00000E+00   0.00000E+00   0.00000E+00  -0.20668E+02  -0.15890E+02   0.31375E+02  -0.10401E+01   0.87235E-02   0.12233E-03   0.48416E-01       0.25      34.57     0.0000  0.00   0.10927E+00   0.79830E+01     4.5340     4.5290     4.5242     4.5207     4.5229
   2021     10      7   12.00      2352.00   0.53297E+01   0.00000E+00   0.53297E+01   0.53327E+01   0.53488E+01   0.00000E+00   0.00000E+00   0.00000E+00  -0.45618E+01   0.19366E+00  -0.87710E+01  -0.81059E+01   0.79915E-02   0.70837E-04   0.32421E-01       0.25      28.95     0.0000  0.00   0.13984E+00   0.59425E+01     5.3328     5.3328     5.3329     5.3334     5.3396
   2021     10      8   12.00      2376.00   0.53325E+01   0.00000E+00   0.53325E+01   0.53496E+01   0.53688E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.11042E+01   0.41220E+01  -0.16648E+02  -0.16304E+02   0.73653E-02   0.23528E-04   0.18552E-01       0.25      35.11     0.0000  0.00   0.21866E+00   0.12872E+01     5.3502     5.3524     5.3537     5.3564     5.3685
   2021     10      9   12.00      2400.00   0.53612E+01   0.00000E+00   0.53612E+01   0.54131E+01   0.54426E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.61041E+01   0.11142E+02  -0.34181E+02  -0.20148E+02   0.79386E-02   0.37078E-04   0.23755E-01       0.25      33.97     0.0000  0.00   0.25529E+00  -0.83463E+00     5.4155     5.4200     5.4238     5.4280     5.4410
   2021     10     10   12.00      2424.00   0.43375E+01   0.00000E+00   0.43375E+01   0.44402E+01   0.44973E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.14206E+02   0.17676E+02  -0.58858E+02  -0.30422E+02   0.75705E-02   0.28761E-04   0.19896E-01       0.25      21.64     0.0000  0.00   0.23568E+00  -0.39684E+00     4.4448     4.4545     4.4639     4.4725     4.4949
   2021     10     11   12.00      2448.00   0.33831E+01   0.00000E+00   0.33831E+01   0.34416E+01   0.35884E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.73961E+01   0.87684E+01  -0.35407E+02  -0.31588E+02   0.53779E-02   0.42543E-05   0.59995E-02       0.25      29.59     0.0000  0.00   0.12691E+00   0.52581E+00     3.4421     3.4516     3.4633     3.4849     3.5878
   2021     10     12   12.00      2472.00   0.36367E+01   0.00000E+00   0.36367E+01   0.36683E+01   0.40231E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.34835E+01   0.47598E+01  -0.25122E+02  -0.21156E+02   0.28946E-02   0.77102E-09   0.34139E-03       0.26      29.02     0.0000  0.00   0.39044E-01   0.24999E-02     3.6627     3.6745     3.7019     3.8417     4.0231
   2021     10     13   12.00      2496.00   0.31212E+01   0.00000E+00   0.31212E+01   0.32822E+01   0.41079E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.40398E+01   0.40546E+01  -0.29594E+02  -0.16045E+02   0.18872E-02   0.25983E-16   0.65680E-04       0.26      13.34     0.0000  0.00   0.16915E-01  -0.17843E+00     3.1812     3.3807     3.8299     4.0304     4.1079
   2021     10     14   12.00      2520.00   0.25621E+01   0.00000E+00   0.25621E+01   0.28420E+01   0.41255E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.66200E+01   0.61752E+01  -0.30686E+02  -0.19083E+02   0.28038E-02   0.80271E-13   0.50018E-03       0.26      21.71     0.0000  0.00   0.39943E-01   0.82883E-01     2.6260     3.0781     3.8613     4.0485     4.1255
   2021     10     15   12.00      2544.00   0.20741E+01   0.00000E+00   0.20741E+01   0.22135E+01   0.41584E+01   0.00000E+00   0.00000E+00   0.00000E+00   0.11876E+02   0.13388E+02  -0.65135E+02  -0.18751E+02   0.47666E-02   0.13297E-12   0.29263E-02       0.26      20.97     0.0000  0.00   0.99056E-01   0.79235E-01     2.1744     2.1948     2.2916     3.7973     4.1584
   2021     10     16   12.00      2568.00   0.64701E-01   0.00000E+00   0.30246E+00   0.44627E+00   0.41843E+01   0.00000E+00  -0.23776E+00   0.00000E+00   0.14773E+02   0.20318E+02  -0.88281E+02  -0.15369E+02   0.69680E-02   0.67399E-09   0.11057E-01       0.33      14.17     0.0000  0.00   0.15303E+00   0.11343E-01     0.4003     0.4220     0.4768     2.8506     4.1843
   2021     10     17   12.00      2592.00  -0.47863E+00   0.00000E+00  -0.29303E-03   0.29102E-01   0.28660E+01   0.00000E+00  -0.47834E+00   0.00000E+00   0.12052E+02   0.25818E+02  -0.81732E+02  -0.61166E+02   0.92318E-02   0.18794E-04   0.26031E-01       0.40      26.46     0.0000  0.00   0.96271E-01  -0.28873E+01     0.0224     0.0313     0.0437     0.4513     2.8660
   2021     10     18   12.00      2616.00  -0.58951E+00   0.00000E+00  -0.95175E-03   0.25343E-01   0.10740E+01   0.00000E+00  -0.58855E+00   0.00000E+00   0.15943E+02   0.24844E+02  -0.75581E+02  -0.30181E+02   0.78312E-02   0.14632E-04   0.21358E-01       0.40      21.67     0.0000  0.00   0.52611E-01  -0.27650E+01     0.0201     0.0285     0.0410     0.3042     1.0740
   2021     10     19   12.00      2640.00  -0.63086E+00   0.00000E+00   0.00000E+00   0.31111E-01   0.30848E+01   0.00000E+00  -0.63086E+00   0.00000E+00   0.81412E+01   0.90192E+01  -0.51941E+02  -0.34675E+01   0.65130E-02   0.43153E-14   0.44247E-02       0.40      13.08     0.0000  0.00   0.84362E-01   0.71263E+00     0.0143     0.0208     0.0334     1.0603     3.0848
   2021     10     20   12.00      2664.00  -0.18736E+00   0.00000E+00   0.00000E+00   0.34092E-01   0.39127E+01   0.00000E+00  -0.18736E+00   0.00000E+00  -0.78397E+01  -0.41703E+01  -0.22771E+02  -0.57385E+01   0.62540E-02   0.13761E-13   0.40680E-02       0.40      15.84     0.0000  0.00   0.57981E-01   0.13038E+01     0.0150     0.0221     0.0359     1.2021     3.9127
   2021     10     21   12.00      2688.00  -0.46464E+00   0.00000E+00   0.00000E+00   0.37533E-01   0.41339E+01   0.00000E+00  -0.46464E+00   0.00000E+00  -0.77700E+00   0.38089E+01  -0.37813E+02  -0.77366E+01   0.65426E-02   0.61732E-11   0.54335E-02       0.40      11.09     0.0000  0.00   0.80165E-01   0.35274E+00     0.0129     0.0189     0.0351     1.4277     4.1339
   2021     10     22   12.00      2712.00  -0.69162E+00   0.00000E+00   0.00000E+00   0.14722E-01   0.27813E+01   0.00000E+00  -0.69162E+00   0.00000E+00   0.72220E+00   0.10187E+02  -0.45691E+02  -0.30187E+02   0.81323E-02   0.47178E-07   0.93192E-02       0.40      11.97     0.0000  0.00   0.88662E-01  -0.14888E+01     0.0109     0.0154     0.0239     0.2205     2.7813
   2021     10     23   12.00      2736.00  -0.71855E+00   0.00000E+00   0.00000E+00   0.28393E-01   0.34216E+01   0.00000E+00  -0.71855E+00   0.00000E+00  -0.66599E+00   0.65348E+01  -0.40650E+02  -0.10961E+02   0.61539E-02   0.12853E-12   0.29495E-02       0.40      17.66     0.0000  0.00   0.57953E-01  -0.65089E+00     0.0137     0.0201     0.0365     0.8539     3.4216
   2021     10     24   12.00      2760.00  -0.13863E+01   0.00000E+00   0.00000E+00   0.33098E-01   0.39380E+01   0.00000E+00  -0.13863E+01   0.00000E+00   0.56482E+01   0.93457E+01  -0.49775E+02  -0.83041E+01   0.59339E-02   0.21197E-14   0.22395E-02       0.40      14.53     0.0000  0.00   0.59622E-01   0.50087E+00     0.0121     0.0177     0.0337     1.2429     3.9380
   2021     10     25   12.00      2784.00  -0.26958E+01   0.00000E+00   0.00000E+00   0.72696E-01   0.40165E+01   0.00000E+00  -0.26958E+01   0.00000E+00   0.11073E+02   0.12615E+02  -0.58469E+02  -0.95334E+01   0.45779E-02   0.19618E-23   0.49675E-03       0.40       9.40     0.0000  0.00   0.26798E-01   0.21489E+00     0.0136     0.0431     0.3038     1.6810     4.0165
   2021     10     26   12.00      2808.00  -0.30719E+01   0.00000E+00   0.00000E+00   0.19489E+00   0.41162E+01   0.00000E+00  -0.30719E+01   0.00000E+00   0.12290E+02   0.12454E+02  -0.59525E+02  -0.91330E+01   0.42603E-02   0.69421E-32   0.22247E-03       0.40      10.12     0.0000  0.00   0.95191E-02   0.97667E-01     0.0535     0.3671     0.7442     2.0581     4.1162
   2021     10     27   12.00      2832.00  -0.35155E+01   0.00000E+00   0.00000E+00   0.44852E+00   0.41672E+01   0.00000E+00  -0.35155E+01   0.00000E+00   0.12062E+02   0.15934E+02  -0.62777E+02  -0.12583E+02   0.54908E-02   0.38258E-37   0.79558E-05       0.40      18.63     0.0000  0.00   0.18037E-03   0.49086E-02     0.3148     0.7932     1.1467     2.4281     4.1672
   2021     10     28   12.00      2856.00  -0.58671E+01   0.00000E+00   0.00000E+00   0.76507E+00   0.41797E+01   0.00000E+00  -0.58671E+01   0.00000E+00   0.16553E+02   0.20007E+02  -0.71341E+02  -0.12708E+02   0.77085E-02   0.31328E-72   0.54365E-43       0.40      18.46     0.0000  0.00   0.10103E-41   0.12912E-39     0.6592     1.2239     1.5797     2.8614     4.1797
   2021     10     29   12.00      2880.00  -0.80548E+01   0.00000E+00   0.00000E+00   0.96249E+00   0.41803E+01   0.00000E+00  -0.80548E+01   0.00000E+00   0.15015E+02   0.14232E+02  -0.64027E+02  -0.11429E+02   0.62002E-02   0.13462-118   0.15604E-86       0.40      14.17     0.0000  0.00   0.28987E-85   0.37037E-83     0.8837     1.4644     1.8881     3.0771     4.1803
