   2022      7     11   12.00     35304.00   0.18778E+02   0.00000E+00   0.18778E+02   0.18880E+02   0.18925E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.14090E+02   0.58239E+02  -0.12281E+03  -0.46535E+02   0.29294E-02   0.32683E-04   0.39637E-03       0.16     135.90     0.0000  0.00   0.30625E-01   0.28241E+00    18.8584    18.8837    18.8916    18.8991    18.9229
   2022      7     12   12.00     35328.00   0.18784E+02   0.00000E+00   0.18784E+02   0.18865E+02   0.18908E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.11096E+02   0.49545E+02  -0.11732E+03  -0.48560E+02   0.22569E-02   0.25225E-04   0.25832E-03       0.16     150.06     0.0000  0.00   0.12881E-01  -0.26691E+00    18.8483    18.8675    18.8741    18.8811    18.9059
   2022      7     13   12.00     35352.00   0.18487E+02   0.00000E+00   0.18487E+02   0.18630E+02   0.18687E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.17159E+02   0.61568E+02  -0.15565E+03  -0.58674E+02   0.24882E-02   0.34266E-04   0.90107E-03       0.16     168.32     0.0000  0.00   0.69034E-02   0.28639E+00    18.6039    18.6352    18.6444    18.6533    18.6819
   2022      7     14   12.00     35376.00   0.16928E+02   0.00000E+00   0.16928E+02   0.17432E+02   0.17763E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.32186E+02   0.11534E+03  -0.23645E+03  -0.75693E+02   0.53728E-02   0.93049E-04   0.67059E-02       0.16     183.54     0.0000  0.00   0.34283E-01   0.27702E+01    17.2737    17.3567    17.5733    17.7097    17.7516
   2022      7     15   12.00     35400.00   0.15196E+02   0.00000E+00   0.15196E+02   0.15802E+02   0.16291E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.27421E+02   0.11784E+03  -0.22150E+03  -0.77292E+02   0.66751E-02   0.13834E-03   0.18123E-01       0.16     167.31     0.0000  0.00   0.90003E-01   0.40320E+01    15.5483    15.6335    16.0751    16.2374    16.2804
   2022      7     16   12.00     35424.00   0.14164E+02   0.00000E+00   0.14164E+02   0.14514E+02   0.14624E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.23966E+02   0.10127E+03  -0.17901E+03  -0.69952E+02   0.89419E-02   0.51005E-03   0.49985E-01       0.16     138.71     0.0000  0.00   0.23306E+00   0.52882E+01    14.4459    14.5189    14.5590    14.5754    14.6111
   2022      7     17   12.00     35448.00   0.13211E+02   0.00000E+00   0.13211E+02   0.13623E+02   0.14043E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.22688E+02   0.97067E+02  -0.16218E+03  -0.61407E+02   0.98837E-02   0.51881E-03   0.72962E-01       0.16     138.18     0.0000  0.00   0.24930E+00   0.75230E+01    13.4685    13.5215    13.7524    14.0019    14.0347
   2022      7     18   12.00     35472.00   0.12768E+02   0.00000E+00   0.12768E+02   0.13047E+02   0.13173E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.19977E+02   0.86809E+02  -0.15415E+03  -0.78076E+02   0.80937E-02   0.49006E-03   0.41591E-01       0.16     162.32     0.0000  0.00   0.10833E+00   0.63747E+01    12.9833    13.0405    13.0956    13.1189    13.1610
   2022      7     19   12.00     35496.00   0.13017E+02   0.00000E+00   0.13017E+02   0.13183E+02   0.13258E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.13016E+02   0.64122E+02  -0.13133E+03  -0.67317E+02   0.49903E-02   0.87831E-04   0.49557E-02       0.16     163.01     0.0000  0.00   0.72839E-01   0.16197E+01    13.1459    13.1896    13.2033    13.2148    13.2526
   2022      7     20   12.00     35520.00   0.13262E+02   0.00000E+00   0.13262E+02   0.13375E+02   0.13432E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.83794E+01   0.47640E+02  -0.10736E+03  -0.54396E+02   0.35774E-02   0.44683E-04   0.19174E-02       0.17     137.45     0.0000  0.00   0.18285E-01  -0.91112E+00    13.3479    13.3787    13.3892    13.3983    13.4301
   2022      7     21   12.00     35544.00   0.13311E+02   0.00000E+00   0.13311E+02   0.13441E+02   0.13494E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.73610E+01   0.46907E+02  -0.94912E+02  -0.44395E+02   0.46746E-02   0.11010E-03   0.76762E-02       0.17     111.38     0.0000  0.00   0.61708E-01   0.14642E+00    13.4128    13.4457    13.4562    13.4640    13.4920
   2022      7     22   12.00     35568.00   0.13058E+02   0.00000E+00   0.13058E+02   0.13241E+02   0.13302E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.50171E+01   0.65627E+02  -0.10645E+03  -0.48891E+02   0.80165E-02   0.48523E-03   0.33553E-01       0.17     119.50     0.0000  0.00   0.16980E+00   0.48148E+01    13.2093    13.2454    13.2596    13.2671    13.2955
   2022      7     23   12.00     35592.00   0.13303E+02   0.00000E+00   0.13303E+02   0.13462E+02   0.13531E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.23388E+01   0.61815E+02  -0.11326E+03  -0.62406E+02   0.54718E-02   0.15098E-03   0.94263E-02       0.17     170.81     0.0000  0.00   0.52897E-01   0.28907E+01    13.4303    13.4672    13.4795    13.4894    13.5263
   2022      7     24   12.00     35616.00   0.14417E+02   0.00000E+00   0.14417E+02   0.14474E+02   0.14528E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.12236E-01   0.31135E+02  -0.90733E+02  -0.62591E+02   0.22516E-02   0.19260E-04   0.34640E-03       0.17     200.05     0.0000  0.00  -0.86869E-02   0.93717E-01    14.4595    14.4741    14.4801    14.4884    14.5275
   2022      7     25   12.00     35640.00   0.15446E+02   0.00000E+00   0.15446E+02   0.15543E+02   0.15600E+02   0.00000E+00   0.00000E+00   0.11415E+00  -0.69092E+01   0.56609E+02  -0.10125E+03  -0.55336E+02   0.42830E-02   0.53620E-04   0.24437E-02       0.17     187.25     0.0000  0.00  -0.42355E-01  -0.14253E+01    15.5201    15.5459    15.5551    15.5636    15.5989
   2022      7     26   12.00     35664.00   0.16255E+02   0.00000E+00   0.16255E+02   0.16311E+02   0.16354E+02   0.00000E+00   0.00000E+00   0.11415E+00  -0.54085E+01   0.38339E+02  -0.71472E+02  -0.37147E+02   0.31916E-02   0.27877E-04   0.82979E-03       0.17     140.73     0.0000  0.00   0.82809E-02  -0.80402E+00    16.2961    16.3133    16.3192    16.3249    16.3542
   2022      7     27   12.00     35688.00   0.16527E+02   0.00000E+00   0.16527E+02   0.16608E+02   0.16651E+02   0.00000E+00   0.00000E+00   0.11415E+00  -0.92884E+00   0.44151E+02  -0.75689E+02  -0.30069E+02   0.37577E-02   0.31584E-04   0.11093E-02       0.17     111.54     0.0000  0.00   0.49016E-01  -0.38944E+00    16.5886    16.6119    16.6189    16.6243    16.6508
   2022      7     28   12.00     35712.00   0.16525E+02   0.00000E+00   0.16525E+02   0.16617E+02   0.16663E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.43896E+01   0.48906E+02  -0.85768E+02  -0.32891E+02   0.39634E-02   0.36954E-04   0.13487E-02       0.17     111.61     0.0000  0.00   0.57359E-01  -0.84428E-01    16.5944    16.6208    16.6288    16.6347    16.6623
   2022      7     29   12.00     35736.00   0.16545E+02   0.00000E+00   0.16545E+02   0.16630E+02   0.16678E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.57903E+01   0.44921E+02  -0.83833E+02  -0.37747E+02   0.34127E-02   0.32350E-04   0.89923E-03       0.17     125.58     0.0000  0.00   0.29184E-01   0.67394E+00    16.6098    16.6337    16.6412    16.6473    16.6781
   2022      7     30   12.00     35760.00   0.16704E+02   0.00000E+00   0.16704E+02   0.16818E+02   0.16865E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.98605E+01   0.55442E+02  -0.10179E+03  -0.39617E+02   0.39356E-02   0.46236E-04   0.22288E-02       0.17     128.86     0.0000  0.00   0.50206E-01   0.35490E+00    16.7931    16.8236    16.8325    16.8397    16.8631
   2022      7     31   12.00     35784.00   0.15812E+02   0.00000E+00   0.15812E+02   0.16130E+02   0.16398E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.16285E+02   0.83223E+02  -0.13265E+03  -0.37856E+02   0.72404E-02   0.16443E-03   0.17982E-01       0.17      99.97     0.0000  0.00   0.19286E+00   0.13049E+00    16.0207    16.0778    16.1922    16.3688    16.3928
   2022      8      1   12.00     35808.00   0.14780E+02   0.00000E+00   0.14780E+02   0.15039E+02   0.15107E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.15291E+02   0.76717E+02  -0.12798E+03  -0.44003E+02   0.75501E-02   0.35204E-03   0.26115E-01       0.17      96.77     0.0000  0.00   0.15346E+00   0.37728E+01    14.9951    15.0499    15.0651    15.0726    15.0978
   2022      8      2   12.00     35832.00   0.14052E+02   0.00000E+00   0.14052E+02   0.14326E+02   0.14396E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.99057E+01   0.82399E+02  -0.13334E+03  -0.54279E+02   0.83732E-02   0.65212E-03   0.43729E-01       0.18     126.43     0.0000  0.00   0.15556E-01   0.71392E+01    14.2873    14.3336    14.3486    14.3572    14.3858
   2022      8      3   12.00     35856.00   0.13664E+02   0.00000E+00   0.13664E+02   0.14042E+02   0.14632E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.74813E+01   0.75963E+02  -0.13243E+03  -0.58236E+02   0.82423E-02   0.23679E-03   0.39402E-01       0.18     165.30     0.0000  0.00   0.62240E-01   0.67661E+01    13.8352    13.8717    14.2283    14.5935    14.6274
   2022      8      4   12.00     35880.00   0.13737E+02   0.00000E+00   0.13737E+02   0.14033E+02   0.14151E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.15759E+02   0.93155E+02  -0.17089E+03  -0.75694E+02   0.76309E-02   0.41494E-03   0.30268E-01       0.18     184.69     0.0000  0.00   0.90623E-01   0.54923E+01    13.9732    14.0315    14.0737    14.0996    14.1375
   2022      8      5   12.00     35904.00   0.13400E+02   0.00000E+00   0.13400E+02   0.13653E+02   0.13749E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.13198E+02   0.86233E+02  -0.17369E+03  -0.83482E+02   0.56758E-02   0.16984E-03   0.95484E-02       0.18     214.80     0.0000  0.00  -0.14299E-01   0.32883E+01    13.6055    13.6617    13.6786    13.6927    13.7367
   2022      8      6   12.00     35928.00   0.14058E+02   0.00000E+00   0.14058E+02   0.14239E+02   0.14322E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.10558E+02   0.65329E+02  -0.16339E+03  -0.88808E+02   0.42848E-02   0.68071E-04   0.24287E-02       0.18     255.52     0.0000  0.00  -0.28431E-01   0.16099E+01    14.2025    14.2451    14.2586    14.2711    14.3163
   2022      8      7   12.00     35952.00   0.14836E+02   0.00000E+00   0.14836E+02   0.15014E+02   0.15093E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.94238E+01   0.67498E+02  -0.16120E+03  -0.82078E+02   0.42404E-02   0.57839E-04   0.23344E-02       0.18     247.94     0.0000  0.00  -0.41399E-01   0.13328E+01    14.9763    15.0210    15.0341    15.0459    15.0878
   2022      8      8   12.00     35976.00   0.15263E+02   0.00000E+00   0.15263E+02   0.15423E+02   0.15488E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.92179E+01   0.61545E+02  -0.13630E+03  -0.60198E+02   0.42250E-02   0.53071E-04   0.22431E-02       0.18     183.64     0.0000  0.00  -0.47880E-01   0.11516E+01    15.3876    15.4300    15.4421    15.4517    15.4840
   2022      8      9   12.00     36000.00   0.15051E+02   0.00000E+00   0.15051E+02   0.15202E+02   0.15258E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.88324E+01   0.59017E+02  -0.11017E+03  -0.39571E+02   0.48448E-02   0.76819E-04   0.41065E-02       0.18     112.07     0.0000  0.00  -0.62632E-01   0.15507E+01    15.1685    15.2089    15.2204    15.2281    15.2530
   2022      8     10   12.00     36024.00   0.14357E+02   0.00000E+00   0.14357E+02   0.14562E+02   0.14624E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.11317E+02   0.64372E+02  -0.11492E+03  -0.39247E+02   0.59018E-02   0.13314E-03   0.85189E-02       0.18      95.91     0.0000  0.00  -0.97228E-01   0.21701E+01    14.5232    14.5714    14.5841    14.5921    14.6175
   2022      8     11   12.00     36048.00   0.13586E+02   0.00000E+00   0.13586E+02   0.13802E+02   0.13873E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.12865E+02   0.69183E+02  -0.12602E+03  -0.46943E+02   0.58684E-02   0.15316E-03   0.94640E-02       0.18     107.75     0.0000  0.00  -0.61065E-01   0.28700E+01    13.7614    13.8116    13.8255    13.8344    13.8637
   2022      8     12   12.00     36072.00   0.13374E+02   0.00000E+00   0.13374E+02   0.13483E+02   0.13533E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.85187E+01   0.38839E+02  -0.87887E+02  -0.43042E+02   0.32108E-02   0.56323E-04   0.30420E-02       0.18     108.16     0.0000  0.00   0.69061E-02  -0.31813E-01    13.4593    13.4871    13.4962    13.5037    13.5314
   2022      8     13   12.00     36096.00   0.13410E+02   0.00000E+00   0.13410E+02   0.13528E+02   0.13580E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.10318E+02   0.40819E+02  -0.90298E+02  -0.44220E+02   0.37300E-02   0.54521E-04   0.33827E-02       0.19     118.83     0.0000  0.00  -0.18694E-01  -0.57541E+00    13.5009    13.5335    13.5427    13.5504    13.5791
   2022      8     14   12.00     36120.00   0.13407E+02   0.00000E+00   0.13407E+02   0.13565E+02   0.13627E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.12595E+02   0.56877E+02  -0.11693E+03  -0.51527E+02   0.40866E-02   0.54492E-04   0.28551E-02       0.19     137.92     0.0000  0.00  -0.45372E-02   0.12419E+01    13.5308    13.5715    13.5837    13.5931    13.6240
   2022      8     15   12.00     36144.00   0.13360E+02   0.00000E+00   0.13360E+02   0.13468E+02   0.13521E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.66855E+01   0.45369E+02  -0.10009E+03  -0.47271E+02   0.32030E-02   0.33115E-04   0.13278E-02       0.19     127.33     0.0000  0.00   0.23574E-01  -0.21644E+00    13.4422    13.4727    13.4821    13.4902    13.5194
   2022      8     16   12.00     36168.00   0.13472E+02   0.00000E+00   0.13472E+02   0.13555E+02   0.13601E+02   0.00000E+00   0.00000E+00   0.11415E+00  -0.45981E+01   0.38778E+02  -0.65758E+02  -0.34101E+02   0.48784E-02   0.91877E-04   0.44993E-02       0.19      96.64     0.0000  0.00  -0.39347E-01  -0.21583E+01    13.5362    13.5569    13.5654    13.5712    13.5988
   2022      8     17   12.00     36192.00   0.14115E+02   0.00000E+00   0.14115E+02   0.14125E+02   0.14160E+02   0.00000E+00   0.00000E+00   0.11415E+00  -0.96180E+01   0.15428E+02  -0.29939E+02  -0.27267E+02   0.36466E-02   0.30618E-04   0.15816E-02       0.19      98.14     0.0000  0.00  -0.12539E-01  -0.12297E+01    14.1220    14.1236    14.1262    14.1306    14.1595
   2022      8     18   12.00     36216.00   0.14961E+02   0.00000E+00   0.14961E+02   0.14998E+02   0.15039E+02   0.00000E+00   0.00000E+00   0.11415E+00  -0.53373E+01   0.24976E+02  -0.51299E+02  -0.31279E+02   0.33067E-02   0.22773E-04   0.78276E-03       0.19     120.02     0.0000  0.00   0.18280E-01  -0.90045E+00    14.9873    14.9984    15.0028    15.0079    15.0385
   2022      8     19   12.00     36240.00   0.15478E+02   0.00000E+00   0.15478E+02   0.15529E+02   0.15573E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.12029E+00   0.30126E+02  -0.69444E+02  -0.34850E+02   0.30848E-02   0.24264E-04   0.44236E-03       0.19     128.56     0.0000  0.00   0.29954E-01  -0.30145E+00    15.5145    15.5310    15.5366    15.5421    15.5729
   2022      8     20   12.00     36264.00   0.15586E+02   0.00000E+00   0.15586E+02   0.15712E+02   0.15761E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.40303E+01   0.51691E+02  -0.94605E+02  -0.33533E+02   0.53193E-02   0.83876E-04   0.58364E-02       0.19     112.45     0.0000  0.00   0.10578E+00  -0.44178E-01    15.6848    15.7174    15.7270    15.7335    15.7591
   2022      8     21   12.00     36288.00   0.14912E+02   0.00000E+00   0.14912E+02   0.15082E+02   0.15131E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.44779E+01   0.65039E+02  -0.10129E+03  -0.30060E+02   0.80317E-02   0.36812E-03   0.26859E-01       0.19      80.20     0.0000  0.00   0.23770E+00   0.63188E+00    15.0507    15.0873    15.1006    15.1066    15.1262
   2022      8     22   12.00     36312.00   0.14108E+02   0.00000E+00   0.14108E+02   0.14298E+02   0.14397E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.28986E+01   0.56980E+02  -0.84812E+02  -0.26515E+02   0.83898E-02   0.38690E-03   0.34980E-01       0.19      59.47     0.0000  0.00   0.24108E+00   0.30332E+01    14.2472    14.2810    14.3398    14.3754    14.3941
   2022      8     23   12.00     36336.00   0.13704E+02   0.00000E+00   0.13704E+02   0.13802E+02   0.13846E+02   0.00000E+00   0.00000E+00   0.11415E+00  -0.10016E+00   0.41074E+02  -0.65431E+02  -0.29693E+02   0.56875E-02   0.12864E-03   0.82729E-02       0.20      72.69     0.0000  0.00   0.11046E+00   0.51144E+00    13.7806    13.8053    13.8146    13.8200    13.8449
   2022      8     24   12.00     36360.00   0.14014E+02   0.00000E+00   0.14014E+02   0.14075E+02   0.14122E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.14711E+01   0.26266E+02  -0.64189E+02  -0.37154E+02   0.29810E-02   0.31787E-04   0.15937E-02       0.20     113.02     0.0000  0.00  -0.75356E-02  -0.19324E+00    14.0600    14.0769    14.0830    14.0889    14.1217
   2022      8     25   12.00     36384.00   0.13884E+02   0.00000E+00   0.13884E+02   0.14098E+02   0.14162E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.70074E+01   0.70012E+02  -0.11944E+03  -0.44609E+02   0.64453E-02   0.20475E-03   0.13843E-01       0.20     121.16     0.0000  0.00  -0.96092E-01   0.30389E+01    14.0597    14.1076    14.1205    14.1283    14.1564
   2022      8     26   12.00     36408.00   0.13429E+02   0.00000E+00   0.13429E+02   0.13581E+02   0.13638E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.54408E+01   0.53570E+02  -0.94491E+02  -0.38004E+02   0.52569E-02   0.11981E-03   0.74986E-02       0.20      95.01     0.0000  0.00   0.45897E-01   0.18332E+01    13.5501    13.5864    13.5981    13.6054    13.6341
   2022      8     27   12.00     36432.00   0.13071E+02   0.00000E+00   0.13071E+02   0.13205E+02   0.13250E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.34293E+01   0.45741E+02  -0.74845E+02  -0.28497E+02   0.72945E-02   0.27845E-03   0.18754E-01       0.20      65.24     0.0000  0.00   0.18957E+00   0.12916E+01    13.1792    13.2106    13.2211    13.2260    13.2476
   2022      8     28   12.00     36456.00   0.12777E+02   0.00000E+00   0.12777E+02   0.12880E+02   0.12925E+02   0.00000E+00   0.00000E+00   0.11415E+00   0.30813E+00   0.39407E+02  -0.67174E+02  -0.29626E+02   0.59244E-02   0.13134E-03   0.86399E-02       0.20      70.15     0.0000  0.00   0.12598E+00   0.54595E+00    12.8566    12.8831    12.8930    12.8985    12.9231
   2022      8     29   12.00     36480.00   0.12703E+02   0.00000E+00   0.12703E+02   0.12825E+02   0.12881E+02   0.00000E+00   0.00000E+00   0.11415E+00  -0.24938E+00   0.41366E+02  -0.81783E+02  -0.39973E+02   0.54557E-02   0.87225E-04   0.61019E-02       0.20     105.63     0.0000  0.00   0.90844E-01  -0.15073E+01    12.7973    12.8303    12.8409    12.8481    12.8784
